name	date
China/WF0016/2020|EPI_ISL_413746|China|Shandong|NA|NA|2020-02	2020.0956284153
China/WF0018/2020|EPI_ISL_413748|China|Shandong|NA|NA|2020-02	2020.10109289617
China/WF0019/2020|EPI_ISL_413749|China|Shandong|NA|NA|2020-02	2020.10109289617
China/WF0020/2020|EPI_ISL_413750|China|Shandong|NA|NA|2020-02	2020.10109289617
China/WF0021/2020|EPI_ISL_413751|China|Shandong|NA|NA|2020-02	2020.10109289617
China/WF0023/2020|EPI_ISL_413752|China|Shandong|NA|NA|2020-02	2020.10382513661
China/WF0024/2020|EPI_ISL_413753|China|Shandong|NA|NA|2020-02	2020.10928961749
China/WF0026/2020|EPI_ISL_413761|China|Shandong|NA|NA|2020-02	2020.09289617486
China/WF0028/2020|EPI_ISL_413791|China|Shandong|NA|NA|2020-02	2020.0956284153
China/WF0029/2020|EPI_ISL_413809|China|Shandong|NA|NA|2020-02	2020.10382513661
China/GDFS2020054-P0005/2020|EPI_ISL_413850|China|Guangdong|NA|NA|2020-02-10	2020.1092896174864
China/2020XN4373-P0039/2020|EPI_ISL_413851|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/2020XN4433-P0040/2020|EPI_ISL_413852|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/2020XN4243-P0035/2020|EPI_ISL_413853|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/2020XN4475-P0042/2020|EPI_ISL_413854|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/GD2020234-P0023/2020|EPI_ISL_413855|China|Guangdong|NA|NA|2020-02-07	2020.1010928961748
China/GD2020233-P0027/2020|EPI_ISL_413856|China|Guangdong|NA|NA|2020-02-07	2020.1010928961748
China/2020XN4448-P0002/2020|EPI_ISL_413857|China|Guangdong|NA|NA|2020-01-31	2020.0819672131147
China/2020XN4459-P0041/2020|EPI_ISL_413858|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/2020XN4276-P0037/2020|EPI_ISL_413859|China|Guangdong|NA|NA|2020-01-31	2020.0819672131147
China/2020XN4273-P0036/2020|EPI_ISL_413860|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/GD2020080-P0010/2020|EPI_ISL_413861|China|Guangdong|NA|NA|2020-02-01	2020.0846994535518
China/GD2020086-P0021/2020|EPI_ISL_413862|China|Guangdong|NA|NA|2020-02-01	2020.0846994535518
China/GD2020087-P0008/2020|EPI_ISL_413863|China|Guangdong|NA|NA|2020-02-01	2020.0846994535518
China/GD2020246-P0028/2020|EPI_ISL_413864|China|Guangdong|NA|NA|2020-02-09	2020.1065573770493
China/GDSZ202008-P0020/2020|EPI_ISL_413866|China|Guangdong|NA|NA|2020-02-05	2020.0956284153006
China/GDSZ202015-P0019/2020|EPI_ISL_413867|China|Guangdong|NA|NA|2020-02-05	2020.0956284153006
China/DG-S9-P0045/2020|EPI_ISL_413868|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/FS-S42-P0046/2020|EPI_ISL_413869|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/FS-S48-P0047/2020|EPI_ISL_413870|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/MM-S1-P0048/2020|EPI_ISL_413871|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/SZ-N59-P0049/2020|EPI_ISL_413872|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/GZ-S6-P0050/2020|EPI_ISL_413873|China|Guangdong|NA|NA|2020-02-28	2020.1584699453551
China/GDFS2020127-P0026/2020|EPI_ISL_413874|China|Guangdong|NA|NA|2020-02-12	2020.1147540983607
China/GDFS2020052-P0025/2020|EPI_ISL_413875|China|Guangdong|NA|NA|2020-02-10	2020.1092896174864
China/GD2020139-P0007/2020|EPI_ISL_413882|China|Guangdong|NA|NA|2020-02-02	2020.0874316939892
China/GD2020134-P0031/2020|EPI_ISL_413883|China|Guangdong|NA|NA|2020-02-02	2020.0874316939892
China/GD2020115-P0009/2020|EPI_ISL_413884|China|Guangdong|NA|NA|2020-02-01	2020.0846994535518
China/2020XN4239-P0034/2020|EPI_ISL_413888|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
China/2020XN4291-P0038/2020|EPI_ISL_413889|China|Guangdong|NA|NA|2020-01-30	2020.0792349726776
Wuhan-Hu-1|EPI_ISL_402125|China|Hubei|Wuhan|NA|2019-12-26	2019.9835616438356
