model	coef	intercept	slope	nSim	protocol	nSeq	matrix
mascot	0.994808666825754	0.08032868158878514	1.0220022984498864	35	biased_10	500	3demes
glm	0.998159118205856	-0.10682444361986398	1.0065752600811875	35	biased_10	500	3demes
dta	0.9957490683889002	0.04491478986291497	1.0391247554082725	35	uniformS_10	500	3demes
mascot	0.9962210399036797	0.095472246121858	0.9972512244271415	35	uniformS_10	500	3demes
glm	0.996736644698746	-0.0010411907359326733	0.9919296610009528	35	uniformS_10	500	3demes
dta	0.9922888326569471	0.04258837216210409	1.031092627008726	35	maxPerRegionYear_10	150	3demes
mascot	0.9949728772738555	-0.03944774719590427	1.036490581951717	35	maxPerRegionYear_10	150	3demes
basta	0.9952935670191347	0.07197652917845332	1.0032259770301846	35	maxPerRegionYear_10	150	3demes
dta	0.9871382849392554	-0.6855265493239706	1.0397224690411366	35	maxPerRegion_10	500	3demes
mascot	0.9922485219913422	0.061499330482472914	0.9871344724715213	35	maxPerRegion_10	500	3demes
dta	0.9897691812782555	-0.04700001652415864	0.994091376052732	35	biased_10	150	3demes
mascot	0.9951224923556554	0.06729114264323144	1.0139697397742056	35	biased_10	150	3demes
basta	0.9898657634927693	-0.09877915695650685	1.0225866677760578	35	biased_10	150	3demes
glm	0.9933444018998898	-0.09893271672846282	1.0051297491594182	35	biased_10	150	3demes
dta	0.9957944061142178	0.08969557841002285	0.9743692070875072	35	uniformS_10	150	3demes
mascot	0.9959372821777062	-0.1750039903775047	1.0097530847879024	35	uniformS_10	150	3demes
basta	0.9931367401213981	0.357121487323937	0.9702582668030119	35	uniformS_10	150	3demes
glm	0.9929479760192382	-0.0019017419044011774	1.0140021618773805	35	uniformS_10	150	3demes
dta	0.99208352075511	0.7074786832580884	0.9983089586229719	35	maxPerRegion_10	150	3demes
mascot	0.9923396624000898	0.06013990472480657	1.0187193705169082	35	maxPerRegion_10	150	3demes
basta	0.9933897701782239	-0.035771394539608536	1.0322187909483436	35	maxPerRegion_10	150	3demes
dta	0.9957518767535815	-0.1250993119884818	1.00780266341236	35	biased_5	150	3demes
mascot	0.9954460155201124	-0.08963631424305518	0.9747108375796388	35	biased_5	150	3demes
basta	0.9898708878988733	-0.6728233049462098	1.0227895342926538	35	biased_5	150	3demes
glm	0.9925013647668394	0.06255194830422539	0.9779343396726515	35	biased_5	150	3demes
dta	0.9842607872950804	0.41128255753551457	0.9778843723360106	35	maxPerRegion_20	150	3demes
mascot	0.9788324934431466	0.6540021331797199	1.0011479274599844	35	maxPerRegion_20	150	3demes
basta	0.9836580762145309	0.9741763134831913	0.9847740264567069	35	maxPerRegion_20	150	3demes
dta	0.9930820043429247	0.10368255129406734	1.0301879077228648	35	uniform	500	3demes
mascot	0.9918062146713895	0.06415027102005766	1.0294140352644026	35	uniform	500	3demes
glm	0.9953957511805589	-0.14051184260269167	1.0026653656666518	35	uniform	500	3demes
dta	0.9980510900197159	0.21101589004152288	0.9988929068810645	35	maxPerRegion_20	500	3demes
mascot	0.9983717134656227	0.15808498856253195	0.9907197375715339	35	maxPerRegion_20	500	3demes
dta	0.9943258265359128	0.38937723088696785	0.9869082879615669	35	maxPerRegionYear_20	150	3demes
mascot	0.9967995842154833	0.07572991305567811	1.0136975035180997	35	maxPerRegionYear_20	150	3demes
basta	0.9967244817226165	-0.12619986858357635	1.0033171048503435	35	maxPerRegionYear_20	150	3demes
dta	0.9944439801066349	0.06853223472626979	1.0237127597881837	35	biased_2.5	500	3demes
mascot	0.9945663760915235	0.44873366604878484	1.0056828717729096	35	biased_2.5	500	3demes
glm	0.9970150867143796	0.16260193755051944	0.9874821300274867	35	biased_2.5	500	3demes
dta	0.9850647424569443	-0.16272482706603242	1.1021232532427852	35	uniformS_20	150	3demes
mascot	0.9862933176862679	0.14459084291184254	1.0279241237387047	35	uniformS_20	150	3demes
basta	0.9898486544689041	-0.8815216632395568	1.070828506395181	35	uniformS_20	150	3demes
glm	0.9949989985724205	-0.6483427094265402	1.0307647864585492	35	uniformS_20	150	3demes
dta	0.9952654342731314	0.06980053460087277	1.0149708375190611	35	biased_2.5	150	3demes
mascot	0.996213136891016	-0.07594057761147965	1.0291925304484384	35	biased_2.5	150	3demes
basta	0.9981995233773943	0.09651398060612948	1.0076106761903327	35	biased_2.5	150	3demes
glm	0.9891116342242304	-0.7056508122366338	1.064496885868911	35	biased_2.5	150	3demes
dta	0.9948562681359922	0.35266496388570445	0.9644348110765538	35	uniformS_20	500	3demes
mascot	0.9960319945598801	0.20540873873326504	1.0026884452062594	35	uniformS_20	500	3demes
glm	0.9952863052504733	-0.2255258011647534	1.0162662214898666	35	uniformS_20	500	3demes
dta	0.9973077457761179	0.21742514241874744	1.0064876136910212	35	maxPerRegionYear_20	500	3demes
mascot	0.9946954738401521	0.23918940423031643	0.9976466470760418	35	maxPerRegionYear_20	500	3demes
dta	0.9908236512403618	-0.4424935983383591	1.0249382974098966	35	biased_50	500	3demes
mascot	0.9903246249400819	-0.6732173401026351	1.0783959315273426	35	biased_50	500	3demes
glm	0.9923577703915771	-0.34176267033965146	1.0333304876160234	35	biased_50	500	3demes
dta	0.9963896793678942	0.06352753450383375	0.9961487356535724	35	biased_50	150	3demes
mascot	0.997396235827004	0.2552455897113255	0.9846221348811721	35	biased_50	150	3demes
basta	0.9857448931985456	-0.036496178080920316	1.0058828069219492	35	biased_50	150	3demes
glm	0.9941639551535005	-0.004342252138044955	1.0168460513249307	35	biased_50	150	3demes
dta	0.9815687450867567	-0.06108372744442647	1.097466378556565	35	biased_20	150	3demes
mascot	0.972213367113261	-0.6953946315628521	1.1465805924921966	35	biased_20	150	3demes
basta	0.9813303607642149	-0.5835967887301869	1.0925797262878203	35	biased_20	150	3demes
glm	0.9747970533567029	-0.6159711436202997	1.114260390969932	35	biased_20	150	3demes
dta	0.9928498772066194	0.01592978092519104	1.0147947448093952	35	biased_20	500	3demes
mascot	0.9967704183421612	-0.06650634759398955	1.0276059234967334	35	biased_20	500	3demes
glm	0.9958109972501307	-0.09540903345064322	0.9917129762326452	35	biased_20	500	3demes
dta	0.9922773151333085	-0.20383890546562355	1.0627579371693594	35	biased_5	500	3demes
mascot	0.9963116520043394	0.16631065051095106	1.0114991431260068	35	biased_5	500	3demes
glm	0.993586979103091	-0.23452342073231947	1.0168514886301623	35	biased_5	500	3demes
dta	0.9745531825717495	0.008363372163817218	1.029483010331153	35	uniform	150	3demes
mascot	0.9911537689917804	-0.041039886649951285	1.0117532834743426	35	uniform	150	3demes
basta	0.9891463955484596	-0.26434138762271786	1.0383241779092638	35	uniform	150	3demes
glm	0.9959737658596498	-0.18244710585002366	0.9899789903460066	35	uniform	150	3demes
dta	0.9951156965162905	0.5138286278116375	0.9958577831503639	35	maxPerRegionYear_10	500	3demes
mascot	0.9970286526029716	0.15709968015402964	1.0049276754474206	35	maxPerRegionYear_10	500	3demes
dta	0.9894153384251323	-0.08774223129936232	1.071984355047236	31	biased_5	500	3demes
mascot	0.9858618743016702	-0.42968766022845273	1.109325804902622	31	biased_5	500	3demes
glm	0.9965968135502565	-0.2207239046991596	1.0461324601597044	31	biased_5	500	3demes
dta	0.9938914650932038	0.3044691783114821	1.0108610068781045	31	uniformS_10	150	3demes
mascot	0.9952766077477669	0.12031827438065434	1.0443519717533571	31	uniformS_10	150	3demes
basta	0.9912604631265717	0.06188072427012159	1.078367827292607	31	uniformS_10	150	3demes
glm	0.9936644381971229	-0.09697440135628099	0.9448173021545913	31	uniformS_10	150	3demes
dta	0.9892136396020896	-0.3908593471080515	1.083537145364614	31	maxPerRegion_10	500	3demes
mascot	0.9769168085914777	-0.432790439170315	1.0951510746787536	31	maxPerRegion_10	500	3demes
dta	0.9931280453180106	0.12512040075840147	1.0387412857512928	31	uniform	150	3demes
mascot	0.9942552445638979	0.4405652279260721	0.9795883531877837	31	uniform	150	3demes
basta	0.9958287885703412	0.5265458657201023	0.9764820885300182	31	uniform	150	3demes
glm	0.9934665352744074	0.5603314027904425	0.965473463144092	31	uniform	150	3demes
dta	0.9768443175787811	0.05701895552323322	1.102848216767693	31	maxPerRegion_10	150	3demes
mascot	0.9881511880390601	0.35312071824708724	0.9321552723386807	31	maxPerRegion_10	150	3demes
basta	0.9974970724996289	-0.0068955320068297965	0.9819756336792069	31	maxPerRegion_10	150	3demes
dta	0.993378014967758	-0.20886016555641262	1.0833989901260614	31	biased_20	150	3demes
mascot	0.9969608528251457	0.46386315097631936	0.9729140956984057	31	biased_20	150	3demes
basta	0.9919679192631903	0.6870146870148233	0.9760374145323966	31	biased_20	150	3demes
glm	0.997244574621481	0.14855932139080608	1.0062300295168463	31	biased_20	150	3demes
dta	0.9733764337255499	0.10497482080100085	1.0991619189488078	31	maxPerRegionYear_20	500	3demes
mascot	0.9912993166555892	-0.03513243569814506	1.049164570514293	31	maxPerRegionYear_20	500	3demes
dta	0.9952496527653104	0.5747173157163985	0.9467069003242213	31	biased_10	500	3demes
mascot	0.9975287676141127	0.3852382913556873	0.9663321210061178	31	biased_10	500	3demes
glm	0.9911416073506969	0.5642356216270592	0.9206035957473613	31	biased_10	500	3demes
dta	0.995147387706711	0.36258719535963735	0.9881489428374264	31	biased_5	150	3demes
mascot	0.9930631457330069	0.7427949802792746	0.9602067121052503	31	biased_5	150	3demes
basta	0.9891286007342223	0.839177827138041	0.9338565683177616	31	biased_5	150	3demes
glm	0.9915013819804562	0.6154799977129564	0.9115428317523642	31	biased_5	150	3demes
dta	0.9929448194650387	0.3128272507948999	1.0852158202107045	31	biased_50	150	3demes
mascot	0.9709685006528491	0.43684453822976366	1.2130182837401902	31	biased_50	150	3demes
basta	0.9955626252139825	0.8462758967092547	1.0393827063477343	31	biased_50	150	3demes
glm	0.9939438139576637	1.006378946736998	1.034327174470828	31	biased_50	150	3demes
dta	0.996396300176855	-0.15624043238467422	1.0538133490849628	31	uniformS_20	500	3demes
mascot	0.9978129233303697	0.07768080393320176	1.0360170250800957	31	uniformS_20	500	3demes
glm	0.9955412639861038	-0.052270301350496595	1.031343873745683	31	uniformS_20	500	3demes
dta	0.9941631474127294	0.13903122533751144	1.0412117112262282	31	uniform	500	3demes
mascot	0.98944000909311	-0.03992523425641181	1.079175996938189	31	uniform	500	3demes
glm	0.9927028303611332	-0.11426643586328211	1.0528038519294882	31	uniform	500	3demes
dta	0.9813717053898064	0.5129706493394863	1.0429181311952231	31	maxPerRegionYear_20	150	3demes
mascot	0.9889574587988571	0.6468390424213197	1.0194194601429605	31	maxPerRegionYear_20	150	3demes
basta	0.9800788664150806	0.060858375497275574	1.040073247535015	31	maxPerRegionYear_20	150	3demes
dta	0.9972046617476692	0.0026972586981806046	1.0360783015482045	31	biased_2.5	150	3demes
mascot	0.9892238928762689	0.0646452570859779	1.07929629596762	31	biased_2.5	150	3demes
basta	0.9835539303382648	-0.06266439649083821	1.0816279137390976	31	biased_2.5	150	3demes
glm	0.9803885920416485	-0.6697875805459041	1.1206290497367706	31	biased_2.5	150	3demes
dta	0.9873780926821701	0.8461048940283398	1.0281905290216473	31	uniformS_20	150	3demes
mascot	0.9969490659455857	0.6578980908729335	1.0135226459337983	31	uniformS_20	150	3demes
basta	0.9960623478721953	0.7953797287238693	1.0449520210664702	31	uniformS_20	150	3demes
glm	0.9941352391017723	0.5884562578187627	1.0158371470736929	31	uniformS_20	150	3demes
dta	0.9947508529911456	0.06275115048939384	1.079089303282444	31	biased_20	500	3demes
mascot	0.996269455795705	0.18201244729587174	0.9668816430273015	31	biased_20	500	3demes
glm	0.9935503879520017	0.20538524742684316	1.0032652848760892	31	biased_20	500	3demes
dta	0.9788747252402139	0.12007375861615088	1.068036932150499	31	maxPerRegionYear_10	500	3demes
mascot	0.9781403510090061	0.10177710888101643	1.0849528533313577	31	maxPerRegionYear_10	500	3demes
dta	0.9955985374809287	0.22381327135550322	1.0412731126701942	31	maxPerRegion_20	150	3demes
mascot	0.9973008003033991	0.29015179172200334	1.009127985319752	31	maxPerRegion_20	150	3demes
basta	0.9946417626368225	0.004858479129890014	1.027918522068557	31	maxPerRegion_20	150	3demes
dta	0.9963948861575332	0.069785757710072	1.0185461709997152	31	uniformS_10	500	3demes
mascot	0.9965783177013555	0.43951517661486506	1.0276532546975277	31	uniformS_10	500	3demes
glm	0.9982651417931686	0.100489815554063	1.0119841614689553	31	uniformS_10	500	3demes
dta	0.9741891819503942	-0.020737737412606094	1.069542308762386	31	maxPerRegionYear_10	150	3demes
mascot	0.9944096458279513	0.23411987443755677	1.003436932804214	31	maxPerRegionYear_10	150	3demes
basta	0.9816177855352115	0.1972349008485068	1.0693624160101722	31	maxPerRegionYear_10	150	3demes
dta	0.9854937377409863	-0.05836814041833094	1.0566923836781257	31	maxPerRegion_20	500	3demes
mascot	0.9940783770900778	0.08090364986464493	1.0475076180999439	31	maxPerRegion_20	500	3demes
dta	0.9944836147714649	0.5604535708143743	0.929348299329457	31	biased_50	500	3demes
mascot	0.9974993713706751	0.2930423154979813	1.0142975406773185	31	biased_50	500	3demes
glm	0.9957239022882273	0.5345484086287371	0.9906438562836688	31	biased_50	500	3demes
dta	0.992442331513799	0.4357551411809304	1.0477730622210002	31	biased_10	150	3demes
mascot	0.9914855803976605	-0.30730937089098376	1.106998544086872	31	biased_10	150	3demes
basta	0.9907934141360889	-0.01279152444309517	1.1205073272727366	31	biased_10	150	3demes
glm	0.9949993362572103	0.30417725917318705	1.0172153612016883	31	biased_10	150	3demes
dta	0.9948206887920955	-0.05158816871809435	1.0524198954174002	31	biased_2.5	500	3demes
mascot	0.9939197714363682	-0.17090352730944858	1.0476725188508602	31	biased_2.5	500	3demes
glm	0.996139288387602	-0.22014791336713557	1.035815135945834	31	biased_2.5	500	3demes
dta	0.9536895068927269	0.7943252585332914	1.0206909591632634	13	maxPerRegionYear_10	500	3demes
mascot	0.96997189423862	0.6925406658046516	1.0242973258505355	13	maxPerRegionYear_10	500	3demes
dta	0.9507164565490761	0.29620277306021947	1.073863694352729	13	biased_2.5	500	3demes
mascot	0.9692779056985754	0.17987186436867653	1.0519632279670843	13	biased_2.5	500	3demes
glm	0.9858409351299016	0.09845373870389373	1.0071497905362048	13	biased_2.5	500	3demes
dta	0.9677911138267898	0.4355290743221758	1.05756788562623	13	biased_50	500	3demes
mascot	0.977005696968768	0.25888843666220396	1.0412788305694503	13	biased_50	500	3demes
glm	0.9937524566211667	-0.00813866584087286	1.0013781470802914	13	biased_50	500	3demes
dta	0.9784927725093475	0.08121657910444036	1.0279009036781233	13	uniformS_10	150	3demes
mascot	0.9735066166213352	-0.026836949273901567	1.035338112347886	13	uniformS_10	150	3demes
basta	0.9819714657985954	0.1417476925582477	1.0385986589219651	13	uniformS_10	150	3demes
glm	0.9943832450541685	-0.02279305317410163	1.0023136540667528	13	uniformS_10	150	3demes
dta	0.9667458788031673	0.8268375053373891	1.0015499671838208	13	maxPerRegionYear_10	150	3demes
mascot	0.9856800111620827	0.26164950885493354	1.019048763652959	13	maxPerRegionYear_10	150	3demes
basta	0.9856958754893546	0.5844154124488803	1.0119624877549898	13	maxPerRegionYear_10	150	3demes
dta	0.9799028178732451	0.18195278156903427	1.0184204770362248	13	maxPerRegionYear_20	150	3demes
mascot	0.9876748226899768	0.34735977926189676	0.9954303151566468	13	maxPerRegionYear_20	150	3demes
basta	0.966827369400675	0.35035546844307497	0.9982455395878842	13	maxPerRegionYear_20	150	3demes
dta	0.9735384272810557	0.3370867968300857	1.0535827049601638	13	biased_5	150	3demes
mascot	0.980075407009755	0.48234477491609695	1.048660212336711	13	biased_5	150	3demes
basta	0.9693038482675018	-0.019763436585684246	1.0338774733457665	13	biased_5	150	3demes
glm	0.9847553678764621	0.02312620881520644	1.0278054486978359	13	biased_5	150	3demes
dta	0.9765078470856731	0.18508644536029628	1.044650895313505	13	uniformS_20	500	3demes
mascot	0.9822061598877622	0.27083897360687814	1.0311022437763266	13	uniformS_20	500	3demes
glm	0.9939738947539682	-0.01708125521643744	0.9998830228118001	13	uniformS_20	500	3demes
dta	0.9907574698053938	0.5599354469777911	1.010072420397358	13	biased_10	500	3demes
mascot	0.9854496716981754	0.3055047070056851	1.017256023749363	13	biased_10	500	3demes
glm	0.9835981641537237	0.20628775258202303	1.0090716774753148	13	biased_10	500	3demes
dta	0.9762155662433614	0.5337879027605297	1.0164746962128721	13	maxPerRegionYear_20	500	3demes
mascot	0.970828795173017	0.3868853689697396	1.019924990867978	13	maxPerRegionYear_20	500	3demes
dta	0.9665174129236108	0.08743028481621629	1.0542937155199321	13	biased_10	150	3demes
mascot	0.9868148947691013	-0.0405077203036992	1.016024862001359	13	biased_10	150	3demes
basta	0.9876525532264447	-0.17021746569412066	1.0178405642714035	13	biased_10	150	3demes
glm	0.9816856128578147	-0.011883446559021849	1.0203319266934299	13	biased_10	150	3demes
dta	0.9719978914063274	0.2271804858721289	1.042243383730557	13	uniformS_20	150	3demes
mascot	0.9888397192471654	-0.18563342969725305	1.0259283617856263	13	uniformS_20	150	3demes
basta	0.9584414539410113	0.6612514965456331	1.0793837604931527	13	uniformS_20	150	3demes
glm	0.9818112332195447	-0.007823528797635149	0.9961775906297051	13	uniformS_20	150	3demes
dta	0.9733837142658261	0.4933876219045956	1.047728740561554	13	maxPerRegion_10	150	3demes
mascot	0.977442497522256	0.2512291188432556	1.0606788385389843	13	maxPerRegion_10	150	3demes
basta	0.9345545891460806	0.728752152197691	1.106634502090866	13	maxPerRegion_10	150	3demes
dta	0.9741588710490093	0.4517503676769934	1.0645258925839265	13	maxPerRegion_10	500	3demes
mascot	0.9654521316657809	0.31870693068913525	1.0509947109730702	13	maxPerRegion_10	500	3demes
dta	0.9732981344534966	0.19574355887541017	1.0574579833902025	13	uniform	500	3demes
mascot	0.9339951143775846	0.4097443368382496	1.1041729625638053	13	uniform	500	3demes
glm	0.9733767588566309	0.09449679484281859	1.0518929577828156	13	uniform	500	3demes
dta	0.9672686687049721	0.3496846791741621	1.0449515841933084	13	biased_50	150	3demes
mascot	0.9646198255510989	-0.20439727324969148	1.0480019586550886	13	biased_50	150	3demes
basta	0.9865728907863998	-0.138117453978035	1.0084789381963641	13	biased_50	150	3demes
