source	destination	value	model	nSim	nSeq	protocol
Region3	Region2	4.0	simulation	46	150	uniform
Region1	Region3	2.0	simulation	46	150	uniform
Region2	Region3	3.0	simulation	46	150	uniform
Region3	Region3	32.0	simulation	46	150	uniform
Region1	Region1	16.0	simulation	46	150	biased_20
Region2	Region1	6.0	simulation	46	150	biased_20
Region3	Region1	0.0	simulation	46	150	biased_20
Region1	Region2	21.0	simulation	46	150	biased_20
Region2	Region2	240.0	simulation	46	150	biased_20
Region3	Region2	3.0	simulation	46	150	biased_20
Region1	Region3	1.0	simulation	46	150	biased_20
Region2	Region3	0.0	simulation	46	150	biased_20
Region3	Region3	9.0	simulation	46	150	biased_20
Region1	Region1	91.0	simulation	46	150	maxPerRegion_10
Region2	Region1	14.0	simulation	46	150	maxPerRegion_10
Region3	Region1	0.0	simulation	46	150	maxPerRegion_10
Region1	Region2	19.0	simulation	46	150	maxPerRegion_10
Region2	Region2	74.0	simulation	46	150	maxPerRegion_10
Region3	Region2	4.0	simulation	46	150	maxPerRegion_10
Region1	Region3	2.0	simulation	46	150	maxPerRegion_10
Region2	Region3	6.0	simulation	46	150	maxPerRegion_10
Region3	Region3	87.0	simulation	46	150	maxPerRegion_10
Region1	Region1	90.0	simulation	46	150	maxPerRegion_2.5
Region2	Region1	12.0	simulation	46	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	46	150	maxPerRegion_2.5
Region1	Region2	11.0	simulation	46	150	maxPerRegion_2.5
Region2	Region2	85.0	simulation	46	150	maxPerRegion_2.5
Region3	Region2	5.0	simulation	46	150	maxPerRegion_2.5
Region1	Region3	6.0	simulation	46	150	maxPerRegion_2.5
Region2	Region3	5.0	simulation	46	150	maxPerRegion_2.5
Region3	Region3	82.0	simulation	46	150	maxPerRegion_2.5
Region1	Region1	94.0	simulation	46	150	maxPerRegion_50
Region2	Region1	16.0	simulation	46	150	maxPerRegion_50
Region3	Region1	0.0	simulation	46	150	maxPerRegion_50
Region1	Region2	17.0	simulation	46	150	maxPerRegion_50
Region2	Region2	125.0	simulation	46	150	maxPerRegion_50
Region3	Region2	3.0	simulation	46	150	maxPerRegion_50
Region1	Region3	2.0	simulation	46	150	maxPerRegion_50
Region2	Region3	3.0	simulation	46	150	maxPerRegion_50
Region3	Region3	35.0	simulation	46	150	maxPerRegion_50
Region1	Region1	16.0	simulation	46	150	uniformS_20
Region2	Region1	4.0	simulation	46	150	uniformS_20
Region3	Region1	0.0	simulation	46	150	uniformS_20
Region1	Region2	21.0	simulation	46	150	uniformS_20
Region2	Region2	249.0	simulation	46	150	uniformS_20
Region3	Region2	3.0	simulation	46	150	uniformS_20
Region1	Region3	1.0	simulation	46	150	uniformS_20
Region2	Region3	1.0	simulation	46	150	uniformS_20
Region3	Region3	1.0	simulation	46	150	uniformS_20
Region1	Region1	43.0	simulation	46	150	biased_5
Region2	Region1	10.0	simulation	46	150	biased_5
Region3	Region1	0.0	simulation	46	150	biased_5
Region1	Region2	24.0	simulation	46	150	biased_5
Region2	Region2	209.0	simulation	46	150	biased_5
Region3	Region2	2.0	simulation	46	150	biased_5
Region1	Region3	1.0	simulation	46	150	biased_5
Region2	Region3	2.0	simulation	46	150	biased_5
Region3	Region3	4.0	simulation	46	150	biased_5
Region1	Region1	87.0	simulation	46	150	maxPerRegion_5
Region2	Region1	11.0	simulation	46	150	maxPerRegion_5
Region3	Region1	0.0	simulation	46	150	maxPerRegion_5
Region1	Region2	13.0	simulation	46	150	maxPerRegion_5
Region2	Region2	86.0	simulation	46	150	maxPerRegion_5
Region3	Region2	4.0	simulation	46	150	maxPerRegion_5
Region1	Region3	1.0	simulation	46	150	maxPerRegion_5
Region2	Region3	9.0	simulation	46	150	maxPerRegion_5
Region3	Region3	84.0	simulation	46	150	maxPerRegion_5
Region1	Region1	51.0	simulation	46	150	uniformS_2.5
Region2	Region1	15.0	simulation	46	150	uniformS_2.5
Region3	Region1	0.0	simulation	46	150	uniformS_2.5
Region1	Region2	21.0	simulation	46	150	uniformS_2.5
Region2	Region2	185.0	simulation	46	150	uniformS_2.5
Region3	Region2	2.0	simulation	46	150	uniformS_2.5
Region1	Region3	2.0	simulation	46	150	uniformS_2.5
Region2	Region3	2.0	simulation	46	150	uniformS_2.5
Region3	Region3	18.0	simulation	46	150	uniformS_2.5
Region1	Region1	98.0	simulation	46	150	maxPerRegionYear_2.5
Region2	Region1	12.0	simulation	46	150	maxPerRegionYear_2.5
Region3	Region1	0.0	simulation	46	150	maxPerRegionYear_2.5
Region1	Region2	16.0	simulation	46	150	maxPerRegionYear_2.5
Region2	Region2	101.0	simulation	46	150	maxPerRegionYear_2.5
Region3	Region2	4.0	simulation	46	150	maxPerRegionYear_2.5
Region1	Region3	2.0	simulation	46	150	maxPerRegionYear_2.5
Region2	Region3	15.0	simulation	46	150	maxPerRegionYear_2.5
Region3	Region3	50.0	simulation	46	150	maxPerRegionYear_2.5
Region1	Region1	66.0	simulation	39	150	maxPerRegionYear_50
Region2	Region1	11.0	simulation	39	150	maxPerRegionYear_50
Region3	Region1	0.0	simulation	39	150	maxPerRegionYear_50
Region1	Region2	16.0	simulation	39	150	maxPerRegionYear_50
Region2	Region2	138.0	simulation	39	150	maxPerRegionYear_50
Region3	Region2	6.0	simulation	39	150	maxPerRegionYear_50
Region1	Region3	1.0	simulation	39	150	maxPerRegionYear_50
Region2	Region3	7.0	simulation	39	150	maxPerRegionYear_50
Region3	Region3	49.0	simulation	39	150	maxPerRegionYear_50
Region1	Region1	66.0	simulation	39	150	maxPerRegionYear_10
Region2	Region1	18.0	simulation	39	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	39	150	maxPerRegionYear_10
Region1	Region2	24.0	simulation	39	150	maxPerRegionYear_10
Region2	Region2	111.0	simulation	39	150	maxPerRegionYear_10
Region3	Region2	4.0	simulation	39	150	maxPerRegionYear_10
Region1	Region3	3.0	simulation	39	150	maxPerRegionYear_10
Region2	Region3	7.0	simulation	39	150	maxPerRegionYear_10
Region3	Region3	62.0	simulation	39	150	maxPerRegionYear_10
Region1	Region1	85.0	simulation	39	150	maxPerRegion_50
Region2	Region1	10.0	simulation	39	150	maxPerRegion_50
Region3	Region1	0.0	simulation	39	150	maxPerRegion_50
Region1	Region2	10.0	simulation	39	150	maxPerRegion_50
Region2	Region2	105.0	simulation	39	150	maxPerRegion_50
Region3	Region2	2.0	simulation	39	150	maxPerRegion_50
Region1	Region3	1.0	simulation	39	150	maxPerRegion_50
Region2	Region3	9.0	simulation	39	150	maxPerRegion_50
Region3	Region3	70.0	simulation	39	150	maxPerRegion_50
Region1	Region1	89.0	simulation	39	150	maxPerRegion_5
Region2	Region1	11.0	simulation	39	150	maxPerRegion_5
Region3	Region1	0.0	simulation	39	150	maxPerRegion_5
Region1	Region2	11.0	simulation	39	150	maxPerRegion_5
Region2	Region2	93.0	simulation	39	150	maxPerRegion_5
Region3	Region2	1.0	simulation	39	150	maxPerRegion_5
Region1	Region3	5.0	simulation	39	150	maxPerRegion_5
Region2	Region3	7.0	simulation	39	150	maxPerRegion_5
Region3	Region3	77.0	simulation	39	150	maxPerRegion_5
Region1	Region1	26.0	simulation	39	150	uniformS_10
Region2	Region1	4.0	simulation	39	150	uniformS_10
Region3	Region1	0.0	simulation	39	150	uniformS_10
Region1	Region2	18.0	simulation	39	150	uniformS_10
Region2	Region2	225.0	simulation	39	150	uniformS_10
Region3	Region2	7.0	simulation	39	150	uniformS_10
Region1	Region3	1.0	simulation	39	150	uniformS_10
Region2	Region3	2.0	simulation	39	150	uniformS_10
Region3	Region3	9.0	simulation	39	150	uniformS_10
Region1	Region1	86.0	simulation	39	150	maxPerRegionYear_20
Region2	Region1	14.0	simulation	39	150	maxPerRegionYear_20
Region3	Region1	0.0	simulation	39	150	maxPerRegionYear_20
Region1	Region2	20.0	simulation	39	150	maxPerRegionYear_20
Region2	Region2	109.0	simulation	39	150	maxPerRegionYear_20
Region3	Region2	6.0	simulation	39	150	maxPerRegionYear_20
Region1	Region3	3.0	simulation	39	150	maxPerRegionYear_20
Region2	Region3	7.0	simulation	39	150	maxPerRegionYear_20
Region3	Region3	50.0	simulation	39	150	maxPerRegionYear_20
Region1	Region1	18.0	simulation	39	150	uniformS_20
Region2	Region1	2.0	simulation	39	150	uniformS_20
Region3	Region1	0.0	simulation	39	150	uniformS_20
Region1	Region2	18.0	simulation	39	150	uniformS_20
Region2	Region2	246.0	simulation	39	150	uniformS_20
Region3	Region2	1.0	simulation	39	150	uniformS_20
Region1	Region3	1.0	simulation	39	150	uniformS_20
Region2	Region3	4.0	simulation	39	150	uniformS_20
Region3	Region3	1.0	simulation	39	150	uniformS_20
Region1	Region1	85.0	simulation	39	150	maxPerRegionYear_5
Region2	Region1	15.0	simulation	39	150	maxPerRegionYear_5
Region3	Region1	2.0	simulation	39	150	maxPerRegionYear_5
Region1	Region2	21.0	simulation	39	150	maxPerRegionYear_5
Region2	Region2	101.0	simulation	39	150	maxPerRegionYear_5
Region3	Region2	5.0	simulation	39	150	maxPerRegionYear_5
Region1	Region3	4.0	simulation	39	150	maxPerRegionYear_5
Region2	Region3	14.0	simulation	39	150	maxPerRegionYear_5
Region3	Region3	47.0	simulation	39	150	maxPerRegionYear_5
Region1	Region1	88.0	simulation	39	150	maxPerRegion_10
Region2	Region1	10.0	simulation	39	150	maxPerRegion_10
Region3	Region1	1.0	simulation	39	150	maxPerRegion_10
Region1	Region2	13.0	simulation	39	150	maxPerRegion_10
Region2	Region2	83.0	simulation	39	150	maxPerRegion_10
Region3	Region2	3.0	simulation	39	150	maxPerRegion_10
Region1	Region3	2.0	simulation	39	150	maxPerRegion_10
Region2	Region3	5.0	simulation	39	150	maxPerRegion_10
Region3	Region3	89.0	simulation	39	150	maxPerRegion_10
Region1	Region1	82.0	simulation	39	150	maxPerRegionYear_2.5
Region2	Region1	20.0	simulation	39	150	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	39	150	maxPerRegionYear_2.5
Region1	Region2	16.0	simulation	39	150	maxPerRegionYear_2.5
Region2	Region2	91.0	simulation	39	150	maxPerRegionYear_2.5
Region3	Region2	4.0	simulation	39	150	maxPerRegionYear_2.5
Region1	Region3	5.0	simulation	39	150	maxPerRegionYear_2.5
Region2	Region3	13.0	simulation	39	150	maxPerRegionYear_2.5
Region3	Region3	61.0	simulation	39	150	maxPerRegionYear_2.5
Region1	Region1	82.0	simulation	39	150	maxPerRegion_20
Region2	Region1	13.0	simulation	39	150	maxPerRegion_20
Region3	Region1	0.0	simulation	39	150	maxPerRegion_20
Region1	Region2	7.0	simulation	39	150	maxPerRegion_20
Region2	Region2	103.0	simulation	39	150	maxPerRegion_20
Region3	Region2	1.0	simulation	39	150	maxPerRegion_20
Region1	Region3	5.0	simulation	39	150	maxPerRegion_20
Region2	Region3	8.0	simulation	39	150	maxPerRegion_20
Region3	Region3	74.0	simulation	39	150	maxPerRegion_20
Region1	Region1	14.0	simulation	39	150	uniformS_50
Region2	Region1	1.0	simulation	39	150	uniformS_50
Region3	Region1	0.0	simulation	39	150	uniformS_50
Region1	Region2	17.0	simulation	39	150	uniformS_50
Region2	Region2	256.0	simulation	39	150	uniformS_50
Region3	Region2	2.0	simulation	39	150	uniformS_50
Region1	Region3	0.0	simulation	39	150	uniformS_50
Region2	Region3	2.0	simulation	39	150	uniformS_50
Region3	Region3	0.0	simulation	39	150	uniformS_50
Region1	Region1	30.0	simulation	39	150	uniformS_5
Region2	Region1	4.0	simulation	39	150	uniformS_5
Region3	Region1	0.0	simulation	39	150	uniformS_5
Region1	Region2	10.0	simulation	39	150	uniformS_5
Region2	Region2	230.0	simulation	39	150	uniformS_5
Region3	Region2	5.0	simulation	39	150	uniformS_5
Region1	Region3	1.0	simulation	39	150	uniformS_5
Region2	Region3	4.0	simulation	39	150	uniformS_5
Region3	Region3	7.0	simulation	39	150	uniformS_5
Region1	Region1	77.0	simulation	39	150	uniform
Region2	Region1	4.0	simulation	39	150	uniform
Region3	Region1	0.0	simulation	39	150	uniform
Region1	Region2	16.0	simulation	39	150	uniform
Region2	Region2	123.0	simulation	39	150	uniform
Region3	Region2	6.0	simulation	39	150	uniform
Region1	Region3	2.0	simulation	39	150	uniform
Region2	Region3	8.0	simulation	39	150	uniform
Region3	Region3	60.0	simulation	39	150	uniform
Region1	Region1	13.0	simulation	39	150	biased_50
Region2	Region1	4.0	simulation	39	150	biased_50
Region3	Region1	1.0	simulation	39	150	biased_50
Region1	Region2	24.0	simulation	39	150	biased_50
Region2	Region2	250.0	simulation	39	150	biased_50
Region3	Region2	0.0	simulation	39	150	biased_50
Region1	Region3	0.0	simulation	39	150	biased_50
Region2	Region3	1.0	simulation	39	150	biased_50
Region3	Region3	1.0	simulation	39	150	biased_50
Region1	Region1	38.0	simulation	39	150	uniformS_2.5
Region2	Region1	9.0	simulation	39	150	uniformS_2.5
Region3	Region1	0.0	simulation	39	150	uniformS_2.5
Region1	Region2	17.0	simulation	39	150	uniformS_2.5
Region2	Region2	195.0	simulation	39	150	uniformS_2.5
Region3	Region2	0.0	simulation	39	150	uniformS_2.5
Region1	Region3	2.0	simulation	39	150	uniformS_2.5
Region2	Region3	4.0	simulation	39	150	uniformS_2.5
Region3	Region3	29.0	simulation	39	150	uniformS_2.5
Region1	Region1	17.0	simulation	39	150	biased_20
Region2	Region1	2.0	simulation	39	150	biased_20
Region3	Region1	0.0	simulation	39	150	biased_20
Region1	Region2	18.0	simulation	39	150	biased_20
Region2	Region2	245.0	simulation	39	150	biased_20
Region3	Region2	3.0	simulation	39	150	biased_20
Region1	Region3	0.0	simulation	39	150	biased_20
Region2	Region3	2.0	simulation	39	150	biased_20
Region3	Region3	5.0	simulation	39	150	biased_20
Region1	Region1	75.0	simulation	39	150	maxPerRegion_2.5
Region2	Region1	14.0	simulation	39	150	maxPerRegion_2.5
Region3	Region1	2.0	simulation	39	150	maxPerRegion_2.5
Region1	Region2	9.0	simulation	39	150	maxPerRegion_2.5
Region2	Region2	99.0	simulation	39	150	maxPerRegion_2.5
Region3	Region2	3.0	simulation	39	150	maxPerRegion_2.5
Region1	Region3	2.0	simulation	39	150	maxPerRegion_2.5
Region2	Region3	9.0	simulation	39	150	maxPerRegion_2.5
Region3	Region3	82.0	simulation	39	150	maxPerRegion_2.5
Region1	Region1	11.0	simulation	39	150	biased_10
Region2	Region1	4.0	simulation	39	150	biased_10
Region3	Region1	0.0	simulation	39	150	biased_10
Region1	Region2	12.0	simulation	39	150	biased_10
Region2	Region2	259.0	simulation	39	150	biased_10
Region3	Region2	2.0	simulation	39	150	biased_10
Region1	Region3	0.0	simulation	39	150	biased_10
Region2	Region3	2.0	simulation	39	150	biased_10
Region3	Region3	2.0	simulation	39	150	biased_10
Region1	Region1	25.0	simulation	39	150	biased_5
Region2	Region1	1.0	simulation	39	150	biased_5
Region3	Region1	0.0	simulation	39	150	biased_5
Region1	Region2	14.0	simulation	39	150	biased_5
Region2	Region2	218.0	simulation	39	150	biased_5
Region3	Region2	1.0	simulation	39	150	biased_5
Region1	Region3	2.0	simulation	39	150	biased_5
Region2	Region3	5.0	simulation	39	150	biased_5
Region3	Region3	25.0	simulation	39	150	biased_5
Region1	Region1	41.0	simulation	39	150	biased_2.5
Region2	Region1	8.0	simulation	39	150	biased_2.5
Region3	Region1	0.0	simulation	39	150	biased_2.5
Region1	Region2	15.0	simulation	39	150	biased_2.5
Region2	Region2	186.0	simulation	39	150	biased_2.5
Region3	Region2	9.0	simulation	39	150	biased_2.5
Region1	Region3	3.0	simulation	39	150	biased_2.5
Region2	Region3	4.0	simulation	39	150	biased_2.5
Region3	Region3	31.0	simulation	39	150	biased_2.5
Region1	Region1	134.0	simulation	35	150	maxPerRegionYear_5
Region2	Region1	6.0	simulation	35	150	maxPerRegionYear_5
Region3	Region1	1.0	simulation	35	150	maxPerRegionYear_5
Region1	Region2	27.0	simulation	35	150	maxPerRegionYear_5
Region2	Region2	65.0	simulation	35	150	maxPerRegionYear_5
Region3	Region2	1.0	simulation	35	150	maxPerRegionYear_5
Region1	Region3	7.0	simulation	35	150	maxPerRegionYear_5
Region2	Region3	6.0	simulation	35	150	maxPerRegionYear_5
Region3	Region3	47.0	simulation	35	150	maxPerRegionYear_5
Region1	Region1	93.0	simulation	35	150	maxPerRegion_2.5
Region2	Region1	13.0	simulation	35	150	maxPerRegion_2.5
Region3	Region1	0.0	simulation	35	150	maxPerRegion_2.5
Region1	Region2	16.0	simulation	35	150	maxPerRegion_2.5
Region2	Region2	80.0	simulation	35	150	maxPerRegion_2.5
Region3	Region2	1.0	simulation	35	150	maxPerRegion_2.5
Region1	Region3	6.0	simulation	35	150	maxPerRegion_2.5
Region2	Region3	5.0	simulation	35	150	maxPerRegion_2.5
Region3	Region3	78.0	simulation	35	150	maxPerRegion_2.5
Region1	Region1	104.0	simulation	35	150	uniformS_2.5
Region2	Region1	17.0	simulation	35	150	uniformS_2.5
Region3	Region1	1.0	simulation	35	150	uniformS_2.5
Region1	Region2	31.0	simulation	35	150	uniformS_2.5
Region2	Region2	118.0	simulation	35	150	uniformS_2.5
Region3	Region2	1.0	simulation	35	150	uniformS_2.5
Region1	Region3	3.0	simulation	35	150	uniformS_2.5
Region2	Region3	3.0	simulation	35	150	uniformS_2.5
Region3	Region3	17.0	simulation	35	150	uniformS_2.5
Region1	Region1	123.0	simulation	35	150	maxPerRegionYear_10
Region2	Region1	12.0	simulation	35	150	maxPerRegionYear_10
Region3	Region1	0.0	simulation	35	150	maxPerRegionYear_10
Region1	Region2	22.0	simulation	35	150	maxPerRegionYear_10
Region2	Region2	72.0	simulation	35	150	maxPerRegionYear_10
Region3	Region2	5.0	simulation	35	150	maxPerRegionYear_10
Region1	Region3	9.0	simulation	35	150	maxPerRegionYear_10
Region2	Region3	2.0	simulation	35	150	maxPerRegionYear_10
Region3	Region3	53.0	simulation	35	150	maxPerRegionYear_10
Region1	Region1	42.0	simulation	35	150	biased_10
Region2	Region1	10.0	simulation	35	150	biased_10
Region3	Region1	0.0	simulation	35	150	biased_10
Region1	Region2	33.0	simulation	35	150	biased_10
Region2	Region2	199.0	simulation	35	150	biased_10
Region3	Region2	3.0	simulation	35	150	biased_10
Region1	Region3	1.0	simulation	35	150	biased_10
Region2	Region3	1.0	simulation	35	150	biased_10
Region3	Region3	5.0	simulation	35	150	biased_10
Region1	Region1	105.0	simulation	35	150	maxPerRegionYear_2.5
Region2	Region1	15.0	simulation	35	150	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	35	150	maxPerRegionYear_2.5
Region1	Region2	27.0	simulation	35	150	maxPerRegionYear_2.5
Region2	Region2	77.0	simulation	35	150	maxPerRegionYear_2.5
Region3	Region2	1.0	simulation	35	150	maxPerRegionYear_2.5
Region1	Region3	5.0	simulation	35	150	maxPerRegionYear_2.5
Region2	Region3	4.0	simulation	35	150	maxPerRegionYear_2.5
Region3	Region3	61.0	simulation	35	150	maxPerRegionYear_2.5
Region1	Region1	29.0	simulation	35	150	biased_20
Region2	Region1	11.0	simulation	35	150	biased_20
Region3	Region1	0.0	simulation	35	150	biased_20
Region1	Region2	35.0	simulation	35	150	biased_20
Region2	Region2	212.0	simulation	35	150	biased_20
Region3	Region2	1.0	simulation	35	150	biased_20
Region1	Region3	2.0	simulation	35	150	biased_20
Region2	Region3	1.0	simulation	35	150	biased_20
Region3	Region3	1.0	simulation	35	150	biased_20
Region1	Region1	98.0	simulation	35	150	maxPerRegion_5
Region2	Region1	13.0	simulation	35	150	maxPerRegion_5
Region3	Region1	0.0	simulation	35	150	maxPerRegion_5
Region1	Region2	22.0	simulation	35	150	maxPerRegion_5
Region2	Region2	72.0	simulation	35	150	maxPerRegion_5
Region3	Region2	1.0	simulation	35	150	maxPerRegion_5
Region1	Region3	5.0	simulation	35	150	maxPerRegion_5
Region2	Region3	5.0	simulation	35	150	maxPerRegion_5
Region3	Region3	81.0	simulation	35	150	maxPerRegion_5
Region1	Region1	102.0	simulation	35	150	maxPerRegion_50
Region2	Region1	12.0	simulation	35	150	maxPerRegion_50
Region3	Region1	0.0	simulation	35	150	maxPerRegion_50
Region1	Region2	21.0	simulation	35	150	maxPerRegion_50
Region2	Region2	74.0	simulation	35	150	maxPerRegion_50
Region3	Region2	1.0	simulation	35	150	maxPerRegion_50
Region1	Region3	4.0	simulation	35	150	maxPerRegion_50
Region2	Region3	5.0	simulation	35	150	maxPerRegion_50
Region3	Region3	76.0	simulation	35	150	maxPerRegion_50
Region1	Region1	106.0	simulation	35	150	biased_2.5
Region2	Region1	12.0	simulation	35	150	biased_2.5
Region3	Region1	1.0	simulation	35	150	biased_2.5
Region1	Region2	21.0	simulation	35	150	biased_2.5
Region2	Region2	130.0	simulation	35	150	biased_2.5
Region3	Region2	3.0	simulation	35	150	biased_2.5
Region1	Region3	3.0	simulation	35	150	biased_2.5
Region2	Region3	2.0	simulation	35	150	biased_2.5
Region3	Region3	20.0	simulation	35	150	biased_2.5
Region1	Region1	32.0	simulation	35	150	biased_50
Region2	Region1	6.0	simulation	35	150	biased_50
Region3	Region1	0.0	simulation	35	150	biased_50
Region1	Region2	35.0	simulation	35	150	biased_50
Region2	Region2	217.0	simulation	35	150	biased_50
Region3	Region2	2.0	simulation	35	150	biased_50
Region1	Region3	1.0	simulation	35	150	biased_50
Region2	Region3	0.0	simulation	35	150	biased_50
Region3	Region3	0.0	simulation	35	150	biased_50
