regions	value	model	nSim	nSeq	protocol
Region3	1994.726028	simulation	19	150	uniformS_50
Region1	1989.252055	simulation	19	150	maxPerRegion_5
Region2	2017.350686	simulation	19	150	maxPerRegion_5
Region3	2006.052055	simulation	19	150	maxPerRegion_5
Region1	1989.876712	simulation	19	150	maxPerRegion_20
Region2	2017.635617	simulation	19	150	maxPerRegion_20
Region3	2007.038356	simulation	19	150	maxPerRegion_20
Region1	1989.252055	simulation	19	150	maxPerRegionYear_10
Region2	2018.2630139999999	simulation	19	150	maxPerRegionYear_10
Region3	2008.6520549999998	simulation	19	150	maxPerRegionYear_10
Region1	1989.405479	simulation	19	150	biased_50
Region2	2016.99452	simulation	19	150	biased_50
Region3	1992.679452	simulation	19	150	biased_50
Region1	1989.405479	simulation	19	150	maxPerRegion_2.5
Region2	2017.271232	simulation	19	150	maxPerRegion_2.5
Region3	2006.3917800000002	simulation	19	150	maxPerRegion_2.5
Region1	1989.0	simulation	19	150	uniformS_5
Region2	2015.813698	simulation	19	150	uniformS_5
Region3	2002.424657	simulation	19	150	uniformS_5
Region1	1989.405479	simulation	19	150	biased_20
Region2	2018.39452	simulation	19	150	biased_20
Region3	2009.016438	simulation	19	150	biased_20
Region1	1989.405479	simulation	19	150	biased_10
Region2	2018.29863	simulation	19	150	biased_10
Region3	2004.671233	simulation	19	150	biased_10
Region1	1989.405479	simulation	19	150	maxPerRegion_50
Region2	2018.367123	simulation	19	150	maxPerRegion_50
Region3	2008.808219	simulation	19	150	maxPerRegion_50
Region1	1989.876712	simulation	19	150	uniformS_2.5
Region2	2017.917808	simulation	19	150	uniformS_2.5
Region3	2007.1041089999999	simulation	19	150	uniformS_2.5
Region1	1989.723288	simulation	20	150	maxPerRegionYear_5
Region2	2014.561645	simulation	20	150	maxPerRegionYear_5
Region3	2008.4619129999999	simulation	20	150	maxPerRegionYear_5
Region1	1990.432877	simulation	20	150	uniform
Region2	2012.931507	simulation	20	150	uniform
Region3	2007.750004	simulation	20	150	uniform
Region1	1990.432877	simulation	20	150	uniformS_10
Region2	2012.043836	simulation	20	150	uniformS_10
Region3	2004.989041	simulation	20	150	uniformS_10
Region1	2013.915069	simulation	20	150	biased_10
Region2	1991.569863	simulation	20	150	biased_10
Region3	2007.591781	simulation	20	150	biased_10
Region1	1990.432877	simulation	20	150	uniformS_20
Region2	2009.158904	simulation	20	150	uniformS_20
Region3	1998.830137	simulation	20	150	uniformS_20
Region1	1990.432877	simulation	20	150	biased_50
Region2	2011.704544	simulation	20	150	biased_50
Region3	NA	simulation	20	150	biased_50
Region1	1989.457534	simulation	20	150	maxPerRegionYear_10
Region2	2013.2082189999999	simulation	20	150	maxPerRegionYear_10
Region3	2012.5101879999997	simulation	20	150	maxPerRegionYear_10
Region1	1989.89863	simulation	20	150	uniformS_5
Region2	2011.531507	simulation	20	150	uniformS_5
Region3	2005.158904	simulation	20	150	uniformS_5
Region1	1989.723288	simulation	20	150	maxPerRegion_2.5
Region2	2013.40274	simulation	20	150	maxPerRegion_2.5
Region3	2008.221237	simulation	20	150	maxPerRegion_2.5
Region1	1990.961644	simulation	20	150	uniformS_2.5
Region2	2012.846022	simulation	20	150	uniformS_2.5
Region3	2005.447115	simulation	20	150	uniformS_2.5
Region1	1989.723288	simulation	20	150	maxPerRegion_20
Region2	2013.758904	simulation	20	150	maxPerRegion_20
Region3	2007.972603	simulation	20	150	maxPerRegion_20
Region1	1989.723288	simulation	20	150	maxPerRegionYear_50
Region2	2014.3150689999998	simulation	20	150	maxPerRegionYear_50
Region3	2004.304604	simulation	20	150	maxPerRegionYear_50
Region1	1989.89863	simulation	20	150	maxPerRegion_50
Region2	2013.090411	simulation	20	150	maxPerRegion_50
Region3	2004.479946	simulation	20	150	maxPerRegion_50
Region1	1989.723288	simulation	20	150	maxPerRegionYear_20
Region2	2014.830137	simulation	20	150	maxPerRegionYear_20
Region3	2007.5726029999998	simulation	20	150	maxPerRegionYear_20
Region1	1989.723288	simulation	20	150	maxPerRegion_10
Region2	2013.424658	simulation	20	150	maxPerRegion_10
Region3	2012.7759419999998	simulation	20	150	maxPerRegion_10
Region1	1990.432877	simulation	20	150	uniformS_50
Region2	2012.490411	simulation	20	150	uniformS_50
Region3	2005.041096	simulation	20	150	uniformS_50
Region1	1989.723288	simulation	20	150	maxPerRegionYear_2.5
Region2	2014.712074	simulation	20	150	maxPerRegionYear_2.5
Region3	2014.827143	simulation	20	150	maxPerRegionYear_2.5
Region1	1990.432877	simulation	20	150	biased_20
Region2	2007.5287680000001	simulation	20	150	biased_20
Region3	NA	simulation	20	150	biased_20
Region1	1990.432877	simulation	20	150	biased_2.5
Region2	2013.421918	simulation	20	150	biased_2.5
Region3	2004.838776	simulation	20	150	biased_2.5
Region1	1989.723288	simulation	20	150	maxPerRegion_5
Region2	2013.772603	simulation	20	150	maxPerRegion_5
Region3	2008.2783519999998	simulation	20	150	maxPerRegion_5
Region1	1990.432877	simulation	20	150	biased_5
Region2	2010.0986309999998	simulation	20	150	biased_5
Region3	2006.252055	simulation	20	150	biased_5
Region1	1989.0	simulation	32	150	biased_20
Region2	2015.413699	simulation	32	150	biased_20
Region3	2011.249315	simulation	32	150	biased_20
Region1	1989.0	simulation	32	150	uniform
Region2	2012.616438	simulation	32	150	uniform
Region3	2010.923288	simulation	32	150	uniform
Region1	1989.0	simulation	32	150	maxPerRegionYear_20
Region2	2016.1178089999999	simulation	32	150	maxPerRegionYear_20
Region3	2010.220998	simulation	32	150	maxPerRegionYear_20
Region1	1989.0	simulation	32	150	uniformS_10
Region2	2013.871233	simulation	32	150	uniformS_10
Region3	2009.961644	simulation	32	150	uniformS_10
Region1	1989.0	simulation	32	150	maxPerRegion_5
Region2	2013.542466	simulation	32	150	maxPerRegion_5
Region3	2008.9890420000002	simulation	32	150	maxPerRegion_5
Region1	1989.0	simulation	32	150	uniformS_50
Region2	2010.147945	simulation	32	150	uniformS_50
Region3	2009.054794	simulation	32	150	uniformS_50
Region1	1989.0	simulation	32	150	biased_5
Region2	2014.280268	simulation	32	150	biased_5
Region3	2011.713145	simulation	32	150	biased_5
Region1	1989.0	simulation	32	150	maxPerRegionYear_10
Region2	2016.156165	simulation	32	150	maxPerRegionYear_10
Region3	2006.562116	simulation	32	150	maxPerRegionYear_10
Region1	1989.0	simulation	32	150	maxPerRegionYear_5
Region2	2016.057534	simulation	32	150	maxPerRegionYear_5
Region3	2009.784677	simulation	32	150	maxPerRegionYear_5
Region1	1989.0	simulation	32	150	uniformS_20
Region2	2013.243835	simulation	32	150	uniformS_20
Region3	2009.734246	simulation	32	150	uniformS_20
Region1	1989.0	simulation	32	150	maxPerRegion_50
Region2	2012.432877	simulation	32	150	maxPerRegion_50
Region3	2003.649877	simulation	32	150	maxPerRegion_50
Region1	1989.0	simulation	32	150	maxPerRegion_10
Region2	2013.430137	simulation	32	150	maxPerRegion_10
Region3	2007.8493150000002	simulation	32	150	maxPerRegion_10
Region1	1989.0	simulation	32	150	maxPerRegionYear_50
Region2	2017.054795	simulation	32	150	maxPerRegionYear_50
Region3	2006.756726	simulation	32	150	maxPerRegionYear_50
Region1	1989.0	simulation	32	150	biased_50
Region2	2013.506849	simulation	32	150	biased_50
Region3	2009.99726	simulation	32	150	biased_50
Region1	1989.0	simulation	32	150	biased_10
Region2	2015.008219	simulation	32	150	biased_10
Region3	2007.117808	simulation	32	150	biased_10
Region1	1989.0	simulation	32	150	maxPerRegion_2.5
Region2	2012.208219	simulation	32	150	maxPerRegion_2.5
Region3	2007.493525	simulation	32	150	maxPerRegion_2.5
Region1	1989.0	simulation	32	150	maxPerRegion_20
Region2	2010.408219	simulation	32	150	maxPerRegion_20
Region3	2005.733326	simulation	32	150	maxPerRegion_20
Region1	1989.0	simulation	32	150	maxPerRegionYear_2.5
Region2	2016.682192	simulation	32	150	maxPerRegionYear_2.5
Region3	2012.945206	simulation	32	150	maxPerRegionYear_2.5
Region1	1989.0	simulation	32	150	biased_2.5
Region2	2014.619178	simulation	32	150	biased_2.5
Region3	2012.0520549999999	simulation	32	150	biased_2.5
Region1	1989.0	simulation	32	150	uniformS_2.5
Region2	2013.013698	simulation	32	150	uniformS_2.5
Region3	2010.446575	simulation	32	150	uniformS_2.5
Region1	1989.0	simulation	32	150	uniformS_5
Region2	2013.183561	simulation	32	150	uniformS_5
Region3	2010.1424650000001	simulation	32	150	uniformS_5
Region1	1990.063014	simulation	10	150	uniformS_10
Region2	2016.947946	simulation	10	150	uniformS_10
Region3	2013.361644	simulation	10	150	uniformS_10
Region1	1989.405479	simulation	10	150	maxPerRegionYear_2.5
Region2	2016.8438350000001	simulation	10	150	maxPerRegionYear_2.5
Region3	2013.0410970000003	simulation	10	150	maxPerRegionYear_2.5
Region1	1990.312329	simulation	10	150	biased_50
Region2	2016.758905	simulation	10	150	biased_50
Region3	2013.364384	simulation	10	150	biased_50
Region1	1989.405479	simulation	10	150	maxPerRegion_50
Region2	2015.3039820000001	simulation	10	150	maxPerRegion_50
Region3	2012.884931	simulation	10	150	maxPerRegion_50
Region1	1990.334247	simulation	10	150	uniformS_5
Region2	2016.791782	simulation	10	150	uniformS_5
Region3	2013.416439	simulation	10	150	uniformS_5
Region1	1991.723288	simulation	10	150	maxPerRegion_5
Region2	2016.6383569999998	simulation	10	150	maxPerRegion_5
Region3	2015.3315069999999	simulation	10	150	maxPerRegion_5
Region1	1990.063014	simulation	10	150	uniformS_20
Region2	2017.364384	simulation	10	150	uniformS_20
Region3	2013.778082	simulation	10	150	uniformS_20
Region1	1990.312329	simulation	10	150	biased_10
Region2	2016.147159	simulation	10	150	biased_10
Region3	2013.487671	simulation	10	150	biased_10
Region1	1990.063014	simulation	10	150	maxPerRegion_20
Region2	2016.991781	simulation	10	150	maxPerRegion_20
Region3	2013.405479	simulation	10	150	maxPerRegion_20
Region1	1990.312329	simulation	10	150	biased_5
Region2	2016.90411	simulation	10	150	biased_5
Region3	2013.317808	simulation	10	150	biased_5
Region1	1989.726027	simulation	10	150	maxPerRegion_2.5
Region2	2014.9260269999997	simulation	10	150	maxPerRegion_2.5
Region3	2013.1260269999998	simulation	10	150	maxPerRegion_2.5
Region1	1990.063014	simulation	10	150	uniformS_2.5
Region2	2016.150685	simulation	10	150	uniformS_2.5
Region3	2012.608219	simulation	10	150	uniformS_2.5
Region1	1989.405479	simulation	10	150	maxPerRegionYear_50
Region2	2016.706849	simulation	10	150	maxPerRegionYear_50
Region3	2013.120547	simulation	10	150	maxPerRegionYear_50
Region1	1990.063014	simulation	10	150	maxPerRegionYear_10
Region2	2017.389042	simulation	10	150	maxPerRegionYear_10
Region3	2013.80274	simulation	10	150	maxPerRegionYear_10
Region1	1989.405479	simulation	10	150	maxPerRegionYear_5
Region2	2017.928766	simulation	10	150	maxPerRegionYear_5
Region3	2013.139725	simulation	10	150	maxPerRegionYear_5
Region1	1990.063014	simulation	10	150	maxPerRegionYear_20
Region2	2017.320549	simulation	10	150	maxPerRegionYear_20
Region3	2013.734247	simulation	10	150	maxPerRegionYear_20
Region1	1990.312329	simulation	10	150	biased_20
Region2	2017.523288	simulation	10	150	biased_20
Region3	2013.9369860000002	simulation	10	150	biased_20
Region1	1990.312329	simulation	10	150	biased_2.5
Region2	2016.7212670000001	simulation	10	150	biased_2.5
Region3	2013.610959	simulation	10	150	biased_2.5
Region1	1990.063014	simulation	10	150	uniformS_50
Region2	2016.920548	simulation	10	150	uniformS_50
Region3	2013.526027	simulation	10	150	uniformS_50
Region1	1990.063014	simulation	10	150	maxPerRegion_10
Region2	2010.027397	simulation	10	150	maxPerRegion_10
Region3	2013.139726	simulation	10	150	maxPerRegion_10
Region1	1989.405479	simulation	10	150	uniform
Region2	2017.126027	simulation	10	150	uniform
Region3	2012.832876	simulation	10	150	uniform
Region1	1989.0	simulation	50	150	maxPerRegionYear_2.5
Region2	2016.750685	simulation	50	150	maxPerRegionYear_2.5
Region3	2000.421918	simulation	50	150	maxPerRegionYear_2.5
Region1	1989.0	simulation	50	150	maxPerRegionYear_10
Region2	2015.6657539999999	simulation	50	150	maxPerRegionYear_10
Region3	2002.613699	simulation	50	150	maxPerRegionYear_10
Region1	1989.0	simulation	50	150	uniformS_50
Region2	2006.3315069999999	simulation	50	150	uniformS_50
Region3	2005.830137	simulation	50	150	uniformS_50
Region1	1989.0	simulation	50	150	maxPerRegionYear_50
Region2	2015.936987	simulation	50	150	maxPerRegionYear_50
Region3	1998.82867	simulation	50	150	maxPerRegionYear_50
Region1	1989.0	simulation	50	150	maxPerRegionYear_5
Region2	2015.387843	simulation	50	150	maxPerRegionYear_5
Region3	2016.112329	simulation	50	150	maxPerRegionYear_5
Region1	1989.0	simulation	50	150	uniformS_5
Region2	2001.682192	simulation	50	150	uniformS_5
Region3	1991.676712	simulation	50	150	uniformS_5
Region1	1989.0	simulation	50	150	biased_2.5
Region2	1998.164017	simulation	50	150	biased_2.5
Region3	1989.838356	simulation	50	150	biased_2.5
Region1	1989.0	simulation	50	150	maxPerRegion_20
Region2	2002.513601	simulation	50	150	maxPerRegion_20
Region3	1998.206752	simulation	50	150	maxPerRegion_20
Region1	1989.0	simulation	50	150	maxPerRegion_10
Region2	2003.6191780000001	simulation	50	150	maxPerRegion_10
Region3	1998.207118	simulation	50	150	maxPerRegion_10
Region1	1989.0	simulation	50	150	biased_5
Region2	2010.3506849999999	simulation	50	150	biased_5
Region3	1989.739726	simulation	50	150	biased_5
Region1	1989.0	simulation	50	150	biased_10
Region2	2012.265754	simulation	50	150	biased_10
Region3	2000.279453	simulation	50	150	biased_10
Region1	1989.0	simulation	50	150	maxPerRegion_50
Region2	2011.2739649999999	simulation	50	150	maxPerRegion_50
Region3	1996.538251	simulation	50	150	maxPerRegion_50
Region1	1989.0	simulation	50	150	uniformS_10
Region2	2012.969863	simulation	50	150	uniformS_10
Region3	1991.709589	simulation	50	150	uniformS_10
Region1	1989.0	simulation	50	150	uniformS_20
Region2	2012.556546	simulation	50	150	uniformS_20
Region3	2001.967123	simulation	50	150	uniformS_20
Region1	1989.0	simulation	50	150	biased_20
Region2	2009.676713	simulation	50	150	biased_20
Region3	NA	simulation	50	150	biased_20
Region1	1989.0	simulation	50	150	biased_50
Region2	2007.7396660000002	simulation	50	150	biased_50
Region3	2000.5429450000001	simulation	50	150	biased_50
Region1	1989.0	simulation	50	150	uniformS_2.5
Region2	2015.156501	simulation	50	150	uniformS_2.5
Region3	1994.087671	simulation	50	150	uniformS_2.5
Region1	1989.0	simulation	50	150	maxPerRegion_2.5
Region2	2008.052055	simulation	50	150	maxPerRegion_2.5
Region3	1993.652055	simulation	50	150	maxPerRegion_2.5
Region1	1989.0	simulation	50	150	maxPerRegion_5
Region2	2005.065753	simulation	50	150	maxPerRegion_5
Region3	1999.7703580000002	simulation	50	150	maxPerRegion_5
Region1	1989.0	simulation	50	150	uniform
Region2	2002.357415	simulation	50	150	uniform
Region3	1997.713579	simulation	50	150	uniform
Region1	1989.0	simulation	50	150	maxPerRegionYear_20
Region2	2014.134718	simulation	50	150	maxPerRegionYear_20
Region3	1998.499102	simulation	50	150	maxPerRegionYear_20
Region1	1989.09589	simulation	3	150	maxPerRegion_2.5
Region2	2015.8192080000001	simulation	3	150	maxPerRegion_2.5
Region3	1996.386331	simulation	3	150	maxPerRegion_2.5
Region1	1989.09589	simulation	3	150	uniform
Region2	2010.633692	simulation	3	150	uniform
Region3	2000.6109580000002	simulation	3	150	uniform
Region1	1989.09589	simulation	3	150	uniformS_5
Region2	2016.709589	simulation	3	150	uniformS_5
Region3	2000.273973	simulation	3	150	uniformS_5
Region1	1989.09589	simulation	3	150	maxPerRegion_20
Region2	2016.09315	simulation	3	150	maxPerRegion_20
Region3	2006.646575	simulation	3	150	maxPerRegion_20
Region1	1989.09589	simulation	3	150	maxPerRegionYear_20
Region2	2017.139726	simulation	3	150	maxPerRegionYear_20
Region3	2008.2356160000002	simulation	3	150	maxPerRegionYear_20
Region1	1989.09589	simulation	3	150	uniformS_10
Region2	2016.115068	simulation	3	150	uniformS_10
Region3	2000.317808	simulation	3	150	uniformS_10
Region1	1989.09589	simulation	3	150	maxPerRegion_10
Region2	2015.9013690000002	simulation	3	150	maxPerRegion_10
Region3	2006.964384	simulation	3	150	maxPerRegion_10
Region1	1989.09589	simulation	3	150	biased_50
Region2	2017.369863	simulation	3	150	biased_50
Region3	NA	simulation	3	150	biased_50
Region1	1989.09589	simulation	3	150	uniformS_50
Region2	2015.7756860000002	simulation	3	150	uniformS_50
Region3	1994.5619880000002	simulation	3	150	uniformS_50
Region1	1989.09589	simulation	3	150	maxPerRegion_50
Region2	2013.4546970000001	simulation	3	150	maxPerRegion_50
Region3	1998.8108610000002	simulation	3	150	maxPerRegion_50
Region1	1989.09589	simulation	3	150	uniformS_2.5
Region2	2015.4465750000002	simulation	3	150	uniformS_2.5
Region3	2000.6410950000002	simulation	3	150	uniformS_2.5
Region1	1989.09589	simulation	3	150	maxPerRegionYear_2.5
Region2	2017.654794	simulation	3	150	maxPerRegionYear_2.5
Region3	2001.5041090000002	simulation	3	150	maxPerRegionYear_2.5
Region1	1989.09589	simulation	3	150	maxPerRegionYear_50
Region2	2013.7369860000001	simulation	3	150	maxPerRegionYear_50
Region3	2001.69863	simulation	3	150	maxPerRegionYear_50
Region1	1989.09589	simulation	3	150	biased_20
Region2	2012.9150680000002	simulation	3	150	biased_20
Region3	1999.7917800000002	simulation	3	150	biased_20
Region1	1989.09589	simulation	3	150	maxPerRegionYear_5
Region2	2013.4958900000001	simulation	3	150	maxPerRegionYear_5
Region3	2010.6027400000003	simulation	3	150	maxPerRegionYear_5
Region1	1989.09589	simulation	3	150	maxPerRegion_5
Region2	2012.452054	simulation	3	150	maxPerRegion_5
Region3	1998.0739720000001	simulation	3	150	maxPerRegion_5
Region1	1989.09589	simulation	3	150	biased_2.5
Region2	2015.803008	simulation	3	150	biased_2.5
Region3	1999.676981	simulation	3	150	biased_2.5
Region1	1989.09589	simulation	3	150	uniformS_20
Region2	2015.9835610000002	simulation	3	150	uniformS_20
Region3	1996.219178	simulation	3	150	uniformS_20
Region1	1989.09589	simulation	3	150	biased_5
Region2	2015.71018	simulation	3	150	biased_5
Region3	1998.970454	simulation	3	150	biased_5
Region1	1989.09589	simulation	3	150	biased_10
Region2	2015.406901	simulation	3	150	biased_10
Region3	1994.6151200000002	simulation	3	150	biased_10
Region1	1989.09589	simulation	3	150	maxPerRegionYear_10
Region2	2013.780821	simulation	3	150	maxPerRegionYear_10
Region3	2008.931507	simulation	3	150	maxPerRegionYear_10
Region1	1989.578082	simulation	27	150	maxPerRegionYear_50
Region2	2017.528767	simulation	27	150	maxPerRegionYear_50
Region3	1994.2767119999999	simulation	27	150	maxPerRegionYear_50
Region1	1989.578082	simulation	27	150	biased_2.5
Region2	2016.40274	simulation	27	150	biased_2.5
Region3	2017.682192	simulation	27	150	biased_2.5
Region1	1989.578082	simulation	27	150	maxPerRegion_20
Region2	2005.7287669999998	simulation	27	150	maxPerRegion_20
Region3	2010.463014	simulation	27	150	maxPerRegion_20
Region1	1992.846995	simulation	27	150	biased_50
Region2	2016.227816	simulation	27	150	biased_50
Region3	NA	simulation	27	150	biased_50
Region1	1989.578082	simulation	27	150	uniformS_10
Region2	2016.375343	simulation	27	150	uniformS_10
Region3	1999.401505	simulation	27	150	uniformS_10
Region1	1992.23224	simulation	27	150	uniformS_5
Region2	2011.2075840000002	simulation	27	150	uniformS_5
Region3	2001.1423530000002	simulation	27	150	uniformS_5
Region1	1989.578082	simulation	27	150	maxPerRegion_10
Region2	2006.452054	simulation	27	150	maxPerRegion_10
Region3	2018.032876	simulation	27	150	maxPerRegion_10
Region1	1992.846995	simulation	27	150	biased_10
Region2	2011.1414040000002	simulation	27	150	biased_10
Region3	NA	simulation	27	150	biased_10
Region1	1989.578082	simulation	27	150	uniformS_50
Region2	2016.216438	simulation	27	150	uniformS_50
Region3	2001.706849	simulation	27	150	uniformS_50
Region1	1989.578082	simulation	27	150	maxPerRegion_5
Region2	2011.9595029999998	simulation	27	150	maxPerRegion_5
Region3	2003.9075899999998	simulation	27	150	maxPerRegion_5
Region1	1989.578082	simulation	27	150	maxPerRegionYear_10
Region2	2015.3473020000001	simulation	27	150	maxPerRegionYear_10
Region3	2010.849315	simulation	27	150	maxPerRegionYear_10
Region1	1989.578082	simulation	27	150	uniformS_2.5
Region2	2017.6493150000001	simulation	27	150	uniformS_2.5
Region3	1999.516446	simulation	27	150	uniformS_2.5
Region1	1989.578082	simulation	27	150	maxPerRegion_2.5
Region2	2008.6986299999999	simulation	27	150	maxPerRegion_2.5
Region3	2016.835616	simulation	27	150	maxPerRegion_2.5
Region1	1990.282192	simulation	27	150	maxPerRegion_50
Region2	2010.317808	simulation	27	150	maxPerRegion_50
Region3	1994.706849	simulation	27	150	maxPerRegion_50
Region1	1989.578082	simulation	27	150	maxPerRegionYear_5
Region2	2015.9661350000001	simulation	27	150	maxPerRegionYear_5
Region3	2004.572692	simulation	27	150	maxPerRegionYear_5
Region1	1992.846995	simulation	27	150	biased_20
Region2	2012.7291870000001	simulation	27	150	biased_20
Region3	NA	simulation	27	150	biased_20
Region1	1991.120548	simulation	27	150	biased_5
Region2	2014.734247	simulation	27	150	biased_5
Region3	1997.1843250000002	simulation	27	150	biased_5
Region1	1991.120548	simulation	27	150	uniform
Region2	2008.260274	simulation	27	150	uniform
Region3	2004.92769	simulation	27	150	uniform
Region1	1989.578082	simulation	27	150	maxPerRegionYear_2.5
Region2	2016.665769	simulation	27	150	maxPerRegionYear_2.5
Region3	2008.449922	simulation	27	150	maxPerRegionYear_2.5
Region1	1989.578082	simulation	27	150	uniformS_20
Region2	2015.712329	simulation	27	150	uniformS_20
Region3	2001.846575	simulation	27	150	uniformS_20
Region1	1989.578082	simulation	27	150	maxPerRegionYear_20
Region2	2018.257534	simulation	27	150	maxPerRegionYear_20
Region3	2011.452055	simulation	27	150	maxPerRegionYear_20
Region1	1990.142466	simulation	22	150	biased_10
Region2	2018.252055	simulation	22	150	biased_10
Region3	1995.7780819999998	simulation	22	150	biased_10
Region1	1990.323288	simulation	22	150	maxPerRegion_5
Region2	2018.10959	simulation	22	150	maxPerRegion_5
Region3	1999.671233	simulation	22	150	maxPerRegion_5
Region1	1989.671233	simulation	22	150	maxPerRegionYear_5
Region2	2018.0712330000001	simulation	22	150	maxPerRegionYear_5
Region3	2009.8794520000001	simulation	22	150	maxPerRegionYear_5
Region1	1989.947945	simulation	22	150	uniformS_2.5
Region2	2017.789041	simulation	22	150	uniformS_2.5
Region3	2007.657452	simulation	22	150	uniformS_2.5
Region1	1990.323288	simulation	22	150	uniform
Region2	2018.6383560000002	simulation	22	150	uniform
Region3	2014.1643840000002	simulation	22	150	uniform
Region1	1990.323288	simulation	22	150	maxPerRegion_20
Region2	2018.4986310000002	simulation	22	150	maxPerRegion_20
Region3	2003.3315080000002	simulation	22	150	maxPerRegion_20
Region1	1990.323288	simulation	22	150	uniformS_10
Region2	2018.180822	simulation	22	150	uniformS_10
Region3	1997.405479	simulation	22	150	uniformS_10
Region1	1990.323288	simulation	22	150	maxPerRegionYear_50
Region2	2018.682192	simulation	22	150	maxPerRegionYear_50
Region3	2010.427398	simulation	22	150	maxPerRegionYear_50
Region1	1990.323288	simulation	22	150	biased_20
Region2	2018.342466	simulation	22	150	biased_20
Region3	2004.243664	simulation	22	150	biased_20
Region1	1990.323288	simulation	22	150	uniformS_50
Region2	2018.465754	simulation	22	150	uniformS_50
Region3	1998.2821920000001	simulation	22	150	uniformS_50
Region1	1990.323288	simulation	22	150	uniformS_20
Region2	2017.986302	simulation	22	150	uniformS_20
Region3	1995.586302	simulation	22	150	uniformS_20
Region1	1989.876712	simulation	22	150	maxPerRegionYear_20
Region2	2018.257534	simulation	22	150	maxPerRegionYear_20
Region3	2007.958904	simulation	22	150	maxPerRegionYear_20
Region1	1990.323288	simulation	22	150	uniformS_5
Region2	2018.5972610000001	simulation	22	150	uniformS_5
Region3	1991.9205490000002	simulation	22	150	uniformS_5
Region1	1990.323288	simulation	22	150	biased_2.5
Region2	2018.526028	simulation	22	150	biased_2.5
Region3	1998.295891	simulation	22	150	biased_2.5
Region1	1990.323288	simulation	22	150	biased_5
Region2	2018.369864	simulation	22	150	biased_5
Region3	1998.561645	simulation	22	150	biased_5
Region1	1990.323288	simulation	22	150	maxPerRegion_10
Region2	2017.997261	simulation	22	150	maxPerRegion_10
Region3	2014.2328770000001	simulation	22	150	maxPerRegion_10
Region1	1990.323288	simulation	22	150	biased_50
Region2	2018.4739730000001	simulation	22	150	biased_50
Region3	1999.547945	simulation	22	150	biased_50
Region1	1989.747945	simulation	22	150	maxPerRegionYear_10
Region2	2018.6602750000002	simulation	22	150	maxPerRegionYear_10
Region3	2009.80274	simulation	22	150	maxPerRegionYear_10
Region1	1990.323288	simulation	22	150	maxPerRegion_50
Region2	2017.868494	simulation	22	150	maxPerRegion_50
Region3	2010.2273980000002	simulation	22	150	maxPerRegion_50
Region1	1990.323288	simulation	22	150	maxPerRegion_2.5
Region2	2017.827398	simulation	22	150	maxPerRegion_2.5
Region3	1999.389041	simulation	22	150	maxPerRegion_2.5
Region1	1989.671233	simulation	22	150	maxPerRegionYear_2.5
Region2	2018.520548	simulation	22	150	maxPerRegionYear_2.5
Region3	2013.465753	simulation	22	150	maxPerRegionYear_2.5
Region1	1989.134247	simulation	9	150	maxPerRegion_20
Region2	2003.375343	simulation	9	150	maxPerRegion_20
Region3	2002.90685	simulation	9	150	maxPerRegion_20
Region1	1989.134247	simulation	9	150	uniformS_20
Region2	2005.619179	simulation	9	150	uniformS_20
Region3	2001.70959	simulation	9	150	uniformS_20
Region1	1989.134247	simulation	9	150	maxPerRegionYear_2.5
Region2	2006.897066	simulation	9	150	maxPerRegionYear_2.5
Region3	2006.316244	simulation	9	150	maxPerRegionYear_2.5
Region1	1989.134247	simulation	9	150	uniform
Region2	2004.9068499999998	simulation	9	150	uniform
Region3	2004.438357	simulation	9	150	uniform
Region1	1989.134247	simulation	9	150	biased_50
Region2	2005.0301379999999	simulation	9	150	biased_50
Region3	2004.394521	simulation	9	150	biased_50
Region1	1989.134247	simulation	9	150	maxPerRegionYear_10
Region2	2006.91042	simulation	9	150	maxPerRegionYear_10
Region3	2006.441927	simulation	9	150	maxPerRegionYear_10
Region1	1989.134247	simulation	9	150	maxPerRegion_50
Region2	2003.2191779999998	simulation	9	150	maxPerRegion_50
Region3	2002.750685	simulation	9	150	maxPerRegion_50
Region1	1989.134247	simulation	9	150	biased_20
Region2	2003.339726	simulation	9	150	biased_20
Region3	2002.871233	simulation	9	150	biased_20
Region1	1989.134247	simulation	9	150	uniformS_10
Region2	2004.9178089999998	simulation	9	150	uniformS_10
Region3	2001.1205489999998	simulation	9	150	uniformS_10
Region1	1989.134247	simulation	9	150	biased_2.5
Region2	2003.589041	simulation	9	150	biased_2.5
Region3	2003.120548	simulation	9	150	biased_2.5
Region1	1989.134247	simulation	9	150	maxPerRegionYear_20
Region2	2006.959908	simulation	9	150	maxPerRegionYear_20
Region3	2006.3790860000001	simulation	9	150	maxPerRegionYear_20
Region1	1989.134247	simulation	9	150	maxPerRegionYear_5
Region2	2006.951711	simulation	9	150	maxPerRegionYear_5
Region3	2006.370889	simulation	9	150	maxPerRegionYear_5
Region1	1989.134247	simulation	9	150	biased_5
Region2	2006.831185	simulation	9	150	biased_5
Region3	2006.3626920000002	simulation	9	150	biased_5
Region1	1989.134247	simulation	9	150	maxPerRegion_5
Region2	2006.588016	simulation	9	150	maxPerRegion_5
Region3	2006.119523	simulation	9	150	maxPerRegion_5
Region1	1989.134247	simulation	9	150	uniformS_2.5
Region2	2004.613699	simulation	9	150	uniformS_2.5
Region3	2004.1452060000001	simulation	9	150	uniformS_2.5
