regions	value	model	nSim	nSeq	protocol
Region5	2004.6547950000001	simulation	25	500	maxPerRegionYear_5
Region6	2001.928768	simulation	25	500	maxPerRegionYear_5
Region7	2001.728768	simulation	25	500	maxPerRegionYear_5
Region1	1989.394521	simulation	25	500	maxPerRegionYear_10
Region2	2007.920549	simulation	25	500	maxPerRegionYear_10
Region3	2005.1534249999997	simulation	25	500	maxPerRegionYear_10
Region4	2003.7210579999999	simulation	25	500	maxPerRegionYear_10
Region5	1999.6964669999998	simulation	25	500	maxPerRegionYear_10
Region6	2001.8109599999998	simulation	25	500	maxPerRegionYear_10
Region7	NA	simulation	25	500	maxPerRegionYear_10
Region1	1989.394521	simulation	25	500	uniformS_10
Region2	2007.4205109999998	simulation	25	500	uniformS_10
Region3	2003.4806199999998	simulation	25	500	uniformS_10
Region4	2002.167125	simulation	25	500	uniformS_10
Region5	2000.8794529999998	simulation	25	500	uniformS_10
Region6	2003.606305	simulation	25	500	uniformS_10
Region7	NA	simulation	25	500	uniformS_10
Region1	1989.756164	simulation	25	500	biased_2.5
Region2	2007.2068109999998	simulation	25	500	biased_2.5
Region3	2004.8356159999998	simulation	25	500	biased_2.5
Region4	2002.0410949999998	simulation	25	500	biased_2.5
Region5	1999.3844069999998	simulation	25	500	biased_2.5
Region6	1995.706849	simulation	25	500	biased_2.5
Region7	NA	simulation	25	500	biased_2.5
Region1	1989.394521	simulation	25	500	maxPerRegionYear_50
Region2	2007.387634	simulation	25	500	maxPerRegionYear_50
Region3	2005.983562	simulation	25	500	maxPerRegionYear_50
Region4	2004.531507	simulation	25	500	maxPerRegionYear_50
Region5	2001.328768	simulation	25	500	maxPerRegionYear_50
Region6	2001.079452	simulation	25	500	maxPerRegionYear_50
Region7	NA	simulation	25	500	maxPerRegionYear_50
Region1	1990.134247	simulation	29	500	maxPerRegionYear_5
Region2	2009.265753	simulation	29	500	maxPerRegionYear_5
Region3	2002.665753	simulation	29	500	maxPerRegionYear_5
Region4	1997.9589039999998	simulation	29	500	maxPerRegionYear_5
Region5	2000.627397	simulation	29	500	maxPerRegionYear_5
Region6	2006.145205	simulation	29	500	maxPerRegionYear_5
Region7	2004.7972599999998	simulation	29	500	maxPerRegionYear_5
Region1	1990.134247	simulation	29	500	maxPerRegion_5
Region2	2006.779056	simulation	29	500	maxPerRegion_5
Region3	2002.270859	simulation	29	500	maxPerRegion_5
Region4	1997.172888	simulation	29	500	maxPerRegion_5
Region5	1998.882881	simulation	29	500	maxPerRegion_5
Region6	2004.8359010000001	simulation	29	500	maxPerRegion_5
Region7	2003.487956	simulation	29	500	maxPerRegion_5
Region1	1990.134247	simulation	29	500	uniformS_10
Region2	2008.014388	simulation	29	500	uniformS_10
Region3	2003.506191	simulation	29	500	uniformS_10
Region4	1998.8027410000002	simulation	29	500	uniformS_10
Region5	2000.118213	simulation	29	500	uniformS_10
Region6	2004.742466	simulation	29	500	uniformS_10
Region7	2003.683787	simulation	29	500	uniformS_10
Region1	1990.134247	simulation	29	500	biased_5
Region2	2007.608908	simulation	29	500	biased_5
Region3	2002.2876709999998	simulation	29	500	biased_5
Region4	1998.358904	simulation	29	500	biased_5
Region5	1999.6608199999998	simulation	29	500	biased_5
Region6	2005.369864	simulation	29	500	biased_5
Region7	NA	simulation	29	500	biased_5
Region1	1990.134247	simulation	29	500	biased_20
Region2	2007.808908	simulation	29	500	biased_20
Region3	2003.3007109999999	simulation	29	500	biased_20
Region4	1998.3123289999999	simulation	29	500	biased_20
Region5	1995.369017	simulation	29	500	biased_20
Region6	1994.956164	simulation	29	500	biased_20
Region7	NA	simulation	29	500	biased_20
Region1	1990.134247	simulation	29	500	uniformS_2.5
Region2	2008.197949	simulation	29	500	uniformS_2.5
Region3	2003.0054790000002	simulation	29	500	uniformS_2.5
Region4	1998.5506850000002	simulation	29	500	uniformS_2.5
Region5	2000.301774	simulation	29	500	uniformS_2.5
Region6	2006.063014	simulation	29	500	uniformS_2.5
Region7	2004.7068490000001	simulation	29	500	uniformS_2.5
Region1	1990.134247	simulation	29	500	uniformS_50
Region2	2009.230137	simulation	29	500	uniformS_50
Region3	2001.060274	simulation	29	500	uniformS_50
Region4	1998.80548	simulation	29	500	uniformS_50
Region5	1996.728767	simulation	29	500	uniformS_50
Region6	1994.356164	simulation	29	500	uniformS_50
Region7	NA	simulation	29	500	uniformS_50
Region1	1990.134247	simulation	29	500	maxPerRegion_10
Region2	2009.0328769999999	simulation	29	500	maxPerRegion_10
Region3	2003.317763	simulation	29	500	maxPerRegion_10
Region4	1996.274048	simulation	29	500	maxPerRegion_10
Region5	2000.589041	simulation	29	500	maxPerRegion_10
Region6	2005.915069	simulation	29	500	maxPerRegion_10
Region7	2004.676712	simulation	29	500	maxPerRegion_10
Region1	1990.134247	simulation	29	500	maxPerRegion_2.5
Region2	2007.699319	simulation	29	500	maxPerRegion_2.5
Region3	1995.84686	simulation	29	500	maxPerRegion_2.5
Region4	1997.569863	simulation	29	500	maxPerRegion_2.5
Region5	1999.751231	simulation	29	500	maxPerRegion_2.5
Region6	2005.7561640000001	simulation	29	500	maxPerRegion_2.5
Region7	2004.408219	simulation	29	500	maxPerRegion_2.5
Region1	1990.134247	simulation	29	500	uniformS_5
Region2	2008.030826	simulation	29	500	uniformS_5
Region3	2002.736987	simulation	29	500	uniformS_5
Region4	1997.9890409999998	simulation	29	500	uniformS_5
Region5	1999.3259079999998	simulation	29	500	uniformS_5
Region6	2002.9260279999999	simulation	29	500	uniformS_5
Region7	1993.619178	simulation	29	500	uniformS_5
Region1	1990.134247	simulation	29	500	maxPerRegionYear_50
Region2	2010.520548	simulation	29	500	maxPerRegionYear_50
Region3	2004.504207	simulation	29	500	maxPerRegionYear_50
Region4	2012.679452	simulation	29	500	maxPerRegionYear_50
Region5	1998.317808	simulation	29	500	maxPerRegionYear_50
Region6	2003.183562	simulation	29	500	maxPerRegionYear_50
Region7	NA	simulation	29	500	maxPerRegionYear_50
Region1	1990.682192	simulation	29	500	biased_50
Region2	2010.0630139999998	simulation	29	500	biased_50
Region3	2003.4541359999998	simulation	29	500	biased_50
Region4	1998.356165	simulation	29	500	biased_50
Region5	1999.956868	simulation	29	500	biased_50
Region6	2003.128767	simulation	29	500	biased_50
Region7	NA	simulation	29	500	biased_50
Region1	1990.134247	simulation	29	500	uniformS_20
Region2	2007.167813	simulation	29	500	uniformS_20
Region3	2002.273974	simulation	29	500	uniformS_20
Region4	1997.9178100000001	simulation	29	500	uniformS_20
Region5	1993.731508	simulation	29	500	uniformS_20
Region6	2003.895891	simulation	29	500	uniformS_20
Region7	2002.954698	simulation	29	500	uniformS_20
Region1	1990.134247	simulation	29	500	maxPerRegion_50
Region2	2010.0493159999999	simulation	29	500	maxPerRegion_50
Region3	1998.323289	simulation	29	500	maxPerRegion_50
Region4	1997.6876719999998	simulation	29	500	maxPerRegion_50
Region5	1999.664122	simulation	29	500	maxPerRegion_50
Region6	2002.7123299999998	simulation	29	500	maxPerRegion_50
Region7	NA	simulation	29	500	maxPerRegion_50
Region1	1990.134247	simulation	29	500	maxPerRegionYear_10
Region2	2009.0821919999998	simulation	29	500	maxPerRegionYear_10
Region3	1996.282379	simulation	29	500	maxPerRegionYear_10
Region4	2003.063015	simulation	29	500	maxPerRegionYear_10
Region5	2000.638356	simulation	29	500	maxPerRegionYear_10
Region6	2005.9643839999999	simulation	29	500	maxPerRegionYear_10
Region7	2004.726027	simulation	29	500	maxPerRegionYear_10
Region1	1990.134247	simulation	29	500	biased_2.5
Region2	2010.821919	simulation	29	500	biased_2.5
Region3	2002.863015	simulation	29	500	biased_2.5
Region4	1998.279453	simulation	29	500	biased_2.5
Region5	2000.030542	simulation	29	500	biased_2.5
Region6	2005.791782	simulation	29	500	biased_2.5
Region7	2004.0524	simulation	29	500	biased_2.5
Region1	1990.134247	simulation	29	500	maxPerRegion_20
Region2	2008.030826	simulation	29	500	maxPerRegion_20
Region3	1998.624658	simulation	29	500	maxPerRegion_20
Region4	1997.9013699999998	simulation	29	500	maxPerRegion_20
Region5	2000.0827379999998	simulation	29	500	maxPerRegion_20
Region6	2005.4547949999999	simulation	29	500	maxPerRegion_20
Region7	2003.817711	simulation	29	500	maxPerRegion_20
Region1	1990.134247	simulation	29	500	uniform
Region2	2007.6911	simulation	29	500	uniform
Region3	2007.327712	simulation	29	500	uniform
Region4	1997.561644	simulation	29	500	uniform
Region5	1999.794925	simulation	29	500	uniform
Region6	2005.452056	simulation	29	500	uniform
Region7	2003.9452059999999	simulation	29	500	uniform
Region1	1990.134247	simulation	29	500	maxPerRegionYear_20
Region2	2008.118497	simulation	29	500	maxPerRegionYear_20
Region3	2002.723288	simulation	29	500	maxPerRegionYear_20
Region4	1997.9890409999998	simulation	29	500	maxPerRegionYear_20
Region5	2000.1704089999998	simulation	29	500	maxPerRegionYear_20
Region6	2005.5424659999999	simulation	29	500	maxPerRegionYear_20
Region7	2003.905382	simulation	29	500	maxPerRegionYear_20
Region1	1989.868493	simulation	29	500	maxPerRegionYear_2.5
Region2	2007.932195	simulation	29	500	maxPerRegionYear_2.5
Region3	2004.520547	simulation	29	500	maxPerRegionYear_2.5
Region4	2005.728766	simulation	29	500	maxPerRegionYear_2.5
Region5	1999.984107	simulation	29	500	maxPerRegionYear_2.5
Region6	2005.9890400000002	simulation	29	500	maxPerRegionYear_2.5
Region7	2004.641095	simulation	29	500	maxPerRegionYear_2.5
Region1	1990.134247	simulation	29	500	biased_10
Region2	2007.836306	simulation	29	500	biased_10
Region3	2003.32811	simulation	29	500	biased_10
Region4	1998.230138	simulation	29	500	biased_10
Region5	1999.9401309999998	simulation	29	500	biased_10
Region6	1994.21096	simulation	29	500	biased_10
Region7	NA	simulation	29	500	biased_10
Region1	1989.882192	simulation	41	500	maxPerRegion_20
Region2	2014.484932	simulation	41	500	maxPerRegion_20
Region3	2011.400001	simulation	41	500	maxPerRegion_20
Region4	2008.614006	simulation	41	500	maxPerRegion_20
Region5	1998.80274	simulation	41	500	maxPerRegion_20
Region6	2003.369864	simulation	41	500	maxPerRegion_20
Region7	NA	simulation	41	500	maxPerRegion_20
Region1	1989.882192	simulation	41	500	maxPerRegion_5
Region2	2016.0206	simulation	41	500	maxPerRegion_5
Region3	2015.741912	simulation	41	500	maxPerRegion_5
Region4	2002.972603	simulation	41	500	maxPerRegion_5
Region5	1998.616438	simulation	41	500	maxPerRegion_5
Region6	2011.8593990000002	simulation	41	500	maxPerRegion_5
Region7	2011.916775	simulation	41	500	maxPerRegion_5
Region1	1989.882192	simulation	41	500	uniform
Region2	2014.545206	simulation	41	500	uniform
Region3	2011.197261	simulation	41	500	uniform
Region4	2000.077933	simulation	41	500	uniform
Region5	2008.2227420000002	simulation	41	500	uniform
Region6	2011.728206	simulation	41	500	uniform
Region7	2012.083397	simulation	41	500	uniform
Region1	1989.882192	simulation	41	500	maxPerRegion_10
Region2	2014.2493160000001	simulation	41	500	maxPerRegion_10
Region3	2015.312329	simulation	41	500	maxPerRegion_10
Region4	2001.082192	simulation	41	500	maxPerRegion_10
Region5	1999.849316	simulation	41	500	maxPerRegion_10
Region6	2012.141905	simulation	41	500	maxPerRegion_10
Region7	2012.9342550000001	simulation	41	500	maxPerRegion_10
Region1	1989.882192	simulation	41	500	biased_10
Region2	2013.210959	simulation	41	500	biased_10
Region3	2014.550686	simulation	41	500	biased_10
Region4	2012.80548	simulation	41	500	biased_10
Region5	1997.5068489999999	simulation	41	500	biased_10
Region6	NA	simulation	41	500	biased_10
Region7	NA	simulation	41	500	biased_10
Region1	1989.882192	simulation	41	500	maxPerRegionYear_50
Region2	2013.5890410000002	simulation	41	500	maxPerRegionYear_50
Region3	2016.111775	simulation	41	500	maxPerRegionYear_50
Region4	2015.0493160000003	simulation	41	500	maxPerRegionYear_50
Region5	1998.9863010000001	simulation	41	500	maxPerRegionYear_50
Region6	NA	simulation	41	500	maxPerRegionYear_50
Region7	NA	simulation	41	500	maxPerRegionYear_50
Region1	1989.882192	simulation	41	500	uniformS_5
Region2	2012.890411	simulation	41	500	uniformS_5
Region3	2014.386025	simulation	41	500	uniformS_5
Region4	2011.5287680000001	simulation	41	500	uniformS_5
Region5	1995.926028	simulation	41	500	uniformS_5
Region6	2010.48985	simulation	41	500	uniformS_5
Region7	2010.661981	simulation	41	500	uniformS_5
Region1	1989.882192	simulation	41	500	maxPerRegionYear_5
Region2	2016.4288190000002	simulation	41	500	maxPerRegionYear_5
Region3	2016.150131	simulation	41	500	maxPerRegionYear_5
Region4	2015.0876710000002	simulation	41	500	maxPerRegionYear_5
Region5	1999.4	simulation	41	500	maxPerRegionYear_5
Region6	2012.2676180000003	simulation	41	500	maxPerRegionYear_5
Region7	2012.324994	simulation	41	500	maxPerRegionYear_5
Region1	1989.882192	simulation	41	500	biased_50
Region2	2014.569863	simulation	41	500	biased_50
Region3	2015.8326	simulation	41	500	biased_50
Region4	2013.00548	simulation	41	500	biased_50
Region5	NA	simulation	41	500	biased_50
Region6	NA	simulation	41	500	biased_50
Region7	NA	simulation	41	500	biased_50
Region1	1989.882192	simulation	41	500	maxPerRegion_2.5
Region2	2016.521715	simulation	41	500	maxPerRegion_2.5
Region3	2016.150131	simulation	41	500	maxPerRegion_2.5
Region4	2015.487671	simulation	41	500	maxPerRegion_2.5
Region5	2006.9863010000001	simulation	41	500	maxPerRegion_2.5
Region6	2003.616438	simulation	41	500	maxPerRegion_2.5
Region7	2012.753956	simulation	41	500	maxPerRegion_2.5
Region1	1989.882192	simulation	41	500	maxPerRegion_50
Region2	2013.509589	simulation	41	500	maxPerRegion_50
Region3	2016.032323	simulation	41	500	maxPerRegion_50
Region4	2013.139727	simulation	41	500	maxPerRegion_50
Region5	1998.906849	simulation	41	500	maxPerRegion_50
Region6	NA	simulation	41	500	maxPerRegion_50
Region7	NA	simulation	41	500	maxPerRegion_50
Region1	1989.882192	simulation	41	500	maxPerRegionYear_20
Region2	2015.1643840000002	simulation	41	500	maxPerRegionYear_20
Region3	2016.1117760000002	simulation	41	500	maxPerRegionYear_20
Region4	2015.361644	simulation	41	500	maxPerRegionYear_20
Region5	1998.9863010000001	simulation	41	500	maxPerRegionYear_20
Region6	2003.553425	simulation	41	500	maxPerRegionYear_20
Region7	NA	simulation	41	500	maxPerRegionYear_20
Region1	1989.882192	simulation	41	500	uniformS_2.5
Region2	2015.0383570000001	simulation	41	500	uniformS_2.5
Region3	2015.985748	simulation	41	500	uniformS_2.5
Region4	2015.4739730000001	simulation	41	500	uniformS_2.5
Region5	1999.695891	simulation	41	500	uniformS_2.5
Region6	2011.98848	simulation	41	500	uniformS_2.5
Region7	2012.589573	simulation	41	500	uniformS_2.5
Region1	1989.882192	simulation	41	500	uniformS_10
Region2	2012.833072	simulation	41	500	uniformS_10
Region3	2013.24677	simulation	41	500	uniformS_10
Region4	2010.84951	simulation	41	500	uniformS_10
Region5	1996.84951	simulation	41	500	uniformS_10
Region6	2010.016072	simulation	41	500	uniformS_10
Region7	2010.652684	simulation	41	500	uniformS_10
Region1	1989.882192	simulation	41	500	uniformS_50
Region2	2011.0479830000002	simulation	41	500	uniformS_50
Region3	2012.7438730000001	simulation	41	500	uniformS_50
Region4	2010.406887	simulation	41	500	uniformS_50
Region5	1998.757572	simulation	41	500	uniformS_50
Region6	NA	simulation	41	500	uniformS_50
Region7	NA	simulation	41	500	uniformS_50
Region1	1989.882192	simulation	41	500	uniformS_20
Region2	2011.326671	simulation	41	500	uniformS_20
Region3	2013.022561	simulation	41	500	uniformS_20
Region4	2010.578913	simulation	41	500	uniformS_20
Region5	1995.417082	simulation	41	500	uniformS_20
Region6	2009.8521369999999	simulation	41	500	uniformS_20
Region7	NA	simulation	41	500	uniformS_20
Region1	1989.882192	simulation	41	500	biased_20
Region2	2013.558904	simulation	41	500	biased_20
Region3	2015.073007	simulation	41	500	biased_20
Region4	2012.0191790000001	simulation	41	500	biased_20
Region5	2010.136986	simulation	41	500	biased_20
Region6	2009.191781	simulation	41	500	biased_20
Region7	NA	simulation	41	500	biased_20
Region1	1989.882192	simulation	41	500	biased_2.5
Region2	2015.368291	simulation	41	500	biased_2.5
Region3	2014.895614	simulation	41	500	biased_2.5
Region4	2012.252055	simulation	41	500	biased_2.5
Region5	1996.591781	simulation	41	500	biased_2.5
Region6	2007.409275	simulation	41	500	biased_2.5
Region7	NA	simulation	41	500	biased_2.5
Region1	1989.882192	simulation	41	500	biased_5
Region2	2014.7534249999999	simulation	41	500	biased_5
Region3	2015.933693	simulation	41	500	biased_5
Region4	2012.7151139999999	simulation	41	500	biased_5
Region5	2011.761562	simulation	41	500	biased_5
Region6	2011.9364249999999	simulation	41	500	biased_5
Region7	NA	simulation	41	500	biased_5
Region1	1989.882192	simulation	41	500	maxPerRegionYear_10
Region2	2014.958905	simulation	41	500	maxPerRegionYear_10
Region3	2016.289446	simulation	41	500	maxPerRegionYear_10
Region4	2000.491632	simulation	41	500	maxPerRegionYear_10
Region5	1999.849316	simulation	41	500	maxPerRegionYear_10
Region6	2012.141905	simulation	41	500	maxPerRegionYear_10
Region7	2012.9342550000001	simulation	41	500	maxPerRegionYear_10
Region1	1989.882192	simulation	41	500	maxPerRegionYear_2.5
Region2	2016.549113	simulation	41	500	maxPerRegionYear_2.5
Region3	2016.3278030000001	simulation	41	500	maxPerRegionYear_2.5
Region4	2015.8273980000001	simulation	41	500	maxPerRegionYear_2.5
Region5	1999.805481	simulation	41	500	maxPerRegionYear_2.5
Region6	2003.643836	simulation	41	500	maxPerRegionYear_2.5
Region7	2012.781354	simulation	41	500	maxPerRegionYear_2.5
Region1	1991.528767	simulation	38	500	uniformS_50
Region2	2012.265753	simulation	38	500	uniformS_50
Region3	2016.405479	simulation	38	500	uniformS_50
Region4	2010.8821919999998	simulation	38	500	uniformS_50
Region5	1991.632877	simulation	38	500	uniformS_50
Region6	NA	simulation	38	500	uniformS_50
Region7	NA	simulation	38	500	uniformS_50
Region1	1989.347945	simulation	38	500	maxPerRegionYear_10
Region2	2011.7333700000001	simulation	38	500	maxPerRegionYear_10
Region3	2009.780821	simulation	38	500	maxPerRegionYear_10
Region4	2011.339725	simulation	38	500	maxPerRegionYear_10
Region5	2008.704109	simulation	38	500	maxPerRegionYear_10
Region6	2005.09041	simulation	38	500	maxPerRegionYear_10
