"matrix"	"nSim"	"nSeq"	"protocol"	"model"
"3demes"	34	500	"maxPerRegionYear_20"	"dta"
"3demes"	34	500	"uniformS_20"	"dta"
"3demes"	34	500	"maxPerRegionYear_10"	"dta"
"3demes"	34	500	"uniformS_10"	"dta"
"3demes"	34	500	"biased_20"	"dta"
"3demes"	32	500	"maxPerRegion_20"	"dta"
"3demes"	32	500	"biased_5"	"dta"
"3demes"	32	500	"biased_2.5"	"dta"
"3demes"	32	500	"maxPerRegionYear_10"	"dta"
"3demes"	32	500	"uniformS_20"	"dta"
"3demes"	32	500	"biased_20"	"dta"
"3demes"	32	500	"uniformS_10"	"dta"
"3demes"	32	500	"maxPerRegion_10"	"dta"
"3demes"	32	500	"biased_50"	"dta"
"3demes"	32	500	"uniform"	"dta"
"3demes"	32	500	"biased_10"	"dta"
"3demes"	32	500	"maxPerRegionYear_20"	"dta"
"3demes"	40	500	"biased_5"	"dta"
"3demes"	40	500	"biased_10"	"dta"
"3demes"	40	500	"maxPerRegionYear_10"	"dta"
"3demes"	40	500	"uniformS_10"	"dta"
"3demes"	40	500	"uniform"	"dta"
"3demes"	40	500	"maxPerRegion_10"	"dta"
"3demes"	40	500	"maxPerRegionYear_20"	"dta"
"3demes"	40	500	"biased_20"	"dta"
"3demes"	40	500	"biased_2.5"	"dta"
"3demes"	40	500	"uniformS_20"	"dta"
"3demes"	40	500	"maxPerRegion_20"	"dta"
"3demes"	40	500	"biased_50"	"dta"
"3demes"	33	500	"biased_2.5"	"mascot"
"3demes"	33	500	"uniform"	"mascot"
"3demes"	33	500	"maxPerRegionYear_10"	"mascot"
"3demes"	33	500	"maxPerRegion_20"	"mascot"
"3demes"	33	500	"biased_5"	"mascot"
"3demes"	33	500	"biased_10"	"mascot"
"3demes"	33	500	"uniformS_20"	"mascot"
"3demes"	33	500	"biased_50"	"mascot"
"3demes"	33	500	"maxPerRegion_10"	"mascot"
"3demes"	33	500	"maxPerRegionYear_20"	"mascot"
"3demes"	33	500	"biased_20"	"mascot"
"3demes"	33	500	"uniformS_10"	"mascot"
"3demes"	39	500	"maxPerRegion_20"	"mascot"
"3demes"	39	500	"maxPerRegionYear_10"	"mascot"
"3demes"	39	500	"biased_5"	"mascot"
"3demes"	39	500	"biased_10"	"mascot"
"3demes"	39	500	"uniform"	"mascot"
"3demes"	39	500	"maxPerRegionYear_20"	"mascot"
"3demes"	39	500	"biased_50"	"mascot"
"3demes"	39	500	"maxPerRegion_10"	"mascot"
"3demes"	39	500	"biased_20"	"mascot"
"3demes"	39	500	"biased_2.5"	"mascot"
"3demes"	39	500	"uniformS_10"	"mascot"
"3demes"	39	500	"uniformS_20"	"mascot"
"3demes"	35	500	"biased_2.5"	"mascot"
"3demes"	35	500	"maxPerRegionYear_10"	"mascot"
"3demes"	35	500	"maxPerRegion_10"	"mascot"
"3demes"	35	500	"biased_10"	"mascot"
"3demes"	35	500	"uniform"	"mascot"
"3demes"	35	500	"uniformS_20"	"mascot"
"3demes"	35	500	"biased_20"	"mascot"
"3demes"	35	500	"biased_5"	"mascot"
"3demes"	35	500	"maxPerRegionYear_20"	"mascot"
"3demes"	35	500	"biased_50"	"mascot"
"3demes"	35	500	"maxPerRegion_20"	"mascot"
"3demes"	35	500	"uniformS_10"	"mascot"
"3demes"	31	500	"maxPerRegionYear_20"	"mascot"
"3demes"	31	500	"biased_2.5"	"mascot"
"3demes"	31	500	"biased_20"	"mascot"
"3demes"	31	500	"maxPerRegion_20"	"mascot"
"3demes"	31	500	"maxPerRegionYear_10"	"mascot"
"3demes"	31	500	"uniformS_10"	"mascot"
"3demes"	31	500	"uniform"	"mascot"
"3demes"	31	500	"biased_50"	"mascot"
"3demes"	31	500	"biased_10"	"mascot"
"3demes"	31	500	"maxPerRegion_10"	"mascot"
"3demes"	31	500	"uniformS_20"	"mascot"
"3demes"	31	500	"biased_5"	"mascot"
"3demes"	36	500	"biased_5"	"mascot"
"3demes"	36	500	"uniformS_10"	"mascot"
"3demes"	36	500	"uniform"	"mascot"
"3demes"	36	500	"maxPerRegion_20"	"mascot"
"3demes"	36	500	"biased_20"	"mascot"
"3demes"	36	500	"maxPerRegion_10"	"mascot"
"3demes"	36	500	"uniformS_20"	"mascot"
"3demes"	36	500	"biased_10"	"mascot"
"3demes"	36	500	"biased_2.5"	"mascot"
"3demes"	36	500	"maxPerRegionYear_20"	"mascot"
"3demes"	36	500	"maxPerRegionYear_10"	"mascot"
"3demes"	36	500	"biased_50"	"mascot"
"3demes"	38	500	"maxPerRegionYear_10"	"mascot"
"3demes"	38	500	"biased_50"	"mascot"
"3demes"	38	500	"maxPerRegion_10"	"mascot"
"3demes"	38	500	"maxPerRegion_20"	"mascot"
"3demes"	38	500	"biased_5"	"mascot"
"3demes"	38	500	"uniformS_20"	"mascot"
"3demes"	38	500	"maxPerRegionYear_20"	"mascot"
"3demes"	38	500	"uniform"	"mascot"
"3demes"	38	500	"uniformS_10"	"mascot"
"3demes"	38	500	"biased_2.5"	"mascot"
"3demes"	38	500	"biased_20"	"mascot"
"3demes"	38	500	"biased_10"	"mascot"
"3demes"	37	500	"biased_5"	"mascot"
"3demes"	37	500	"uniformS_20"	"mascot"
"3demes"	37	500	"uniform"	"mascot"
"3demes"	37	500	"maxPerRegion_20"	"mascot"
"3demes"	37	500	"maxPerRegionYear_20"	"mascot"
"3demes"	37	500	"biased_50"	"mascot"
"3demes"	37	500	"biased_20"	"mascot"
"3demes"	37	500	"uniformS_10"	"mascot"
"3demes"	37	500	"maxPerRegion_10"	"mascot"
"3demes"	37	500	"biased_10"	"mascot"
"3demes"	37	500	"biased_2.5"	"mascot"
"3demes"	37	500	"maxPerRegionYear_10"	"mascot"
"3demes"	34	500	"maxPerRegion_10"	"mascot"
"3demes"	34	500	"biased_2.5"	"mascot"
"3demes"	34	500	"uniform"	"mascot"
"3demes"	34	500	"biased_50"	"mascot"
"3demes"	34	500	"maxPerRegion_20"	"mascot"
"3demes"	34	500	"biased_10"	"mascot"
"3demes"	34	500	"biased_5"	"mascot"
"3demes"	34	500	"maxPerRegionYear_20"	"mascot"
"3demes"	34	500	"uniformS_20"	"mascot"
"3demes"	34	500	"maxPerRegionYear_10"	"mascot"
"3demes"	34	500	"uniformS_10"	"mascot"
"3demes"	34	500	"biased_20"	"mascot"
"3demes"	32	500	"maxPerRegion_20"	"mascot"
"3demes"	32	500	"biased_5"	"mascot"
"3demes"	32	500	"biased_2.5"	"mascot"
"3demes"	32	500	"maxPerRegionYear_10"	"mascot"
"3demes"	32	500	"uniformS_20"	"mascot"
"3demes"	32	500	"biased_20"	"mascot"
"3demes"	32	500	"uniformS_10"	"mascot"
"3demes"	32	500	"maxPerRegion_10"	"mascot"
"3demes"	32	500	"biased_50"	"mascot"
"3demes"	32	500	"uniform"	"mascot"
"3demes"	32	500	"biased_10"	"mascot"
"3demes"	32	500	"maxPerRegionYear_20"	"mascot"
"3demes"	40	500	"biased_5"	"mascot"
"3demes"	40	500	"biased_10"	"mascot"
"3demes"	40	500	"maxPerRegionYear_10"	"mascot"
"3demes"	40	500	"uniformS_10"	"mascot"
"3demes"	40	500	"uniform"	"mascot"
"3demes"	40	500	"maxPerRegion_10"	"mascot"
"3demes"	40	500	"maxPerRegionYear_20"	"mascot"
"3demes"	40	500	"biased_20"	"mascot"
"3demes"	40	500	"biased_2.5"	"mascot"
"3demes"	40	500	"uniformS_20"	"mascot"
"3demes"	40	500	"maxPerRegion_20"	"mascot"
"3demes"	40	500	"biased_50"	"mascot"
"3demes"	46	150	"biased_10"	"dta"
"3demes"	46	150	"uniformS_10"	"dta"
"3demes"	46	150	"biased_50"	"dta"
"3demes"	46	150	"maxPerRegionYear_10"	"dta"
"3demes"	46	150	"uniform"	"dta"
"3demes"	46	150	"maxPerRegion_10"	"dta"
"3demes"	46	150	"biased_5"	"dta"
"3demes"	46	150	"biased_20"	"dta"
"3demes"	46	150	"biased_2.5"	"dta"
"3demes"	46	150	"maxPerRegionYear_20"	"dta"
"3demes"	46	150	"uniformS_20"	"dta"
"3demes"	46	150	"maxPerRegion_20"	"dta"
"3demes"	47	150	"uniform"	"dta"
"3demes"	47	150	"biased_2.5"	"dta"
"3demes"	47	150	"uniformS_20"	"dta"
"3demes"	47	150	"biased_50"	"dta"
"3demes"	47	150	"maxPerRegionYear_10"	"dta"
"3demes"	47	150	"maxPerRegion_10"	"dta"
"3demes"	47	150	"uniformS_10"	"dta"
"3demes"	47	150	"maxPerRegionYear_20"	"dta"
"3demes"	47	150	"biased_20"	"dta"
"3demes"	47	150	"biased_10"	"dta"
"3demes"	47	150	"maxPerRegion_20"	"dta"
"3demes"	47	150	"biased_5"	"dta"
"3demes"	41	150	"uniformS_10"	"dta"
"3demes"	41	150	"biased_20"	"dta"
"3demes"	41	150	"maxPerRegionYear_20"	"dta"
"3demes"	41	150	"maxPerRegionYear_10"	"dta"
"3demes"	41	150	"uniformS_20"	"dta"
"3demes"	41	150	"maxPerRegion_20"	"dta"
"3demes"	41	150	"biased_2.5"	"dta"
"3demes"	41	150	"biased_10"	"dta"
"3demes"	41	150	"maxPerRegion_10"	"dta"
"3demes"	41	150	"uniform"	"dta"
"3demes"	41	150	"biased_50"	"dta"
"3demes"	41	150	"biased_5"	"dta"
"3demes"	42	150	"maxPerRegion_10"	"dta"
"3demes"	42	150	"uniformS_20"	"dta"
"3demes"	42	150	"uniformS_10"	"dta"
"3demes"	42	150	"uniform"	"dta"
"3demes"	42	150	"maxPerRegionYear_10"	"dta"
"3demes"	42	150	"biased_20"	"dta"
"3demes"	42	150	"biased_5"	"dta"
"3demes"	42	150	"maxPerRegionYear_20"	"dta"
"3demes"	42	150	"biased_50"	"dta"
"3demes"	42	150	"biased_2.5"	"dta"
"3demes"	42	150	"maxPerRegion_20"	"dta"
"3demes"	42	150	"biased_10"	"dta"
"3demes"	48	150	"biased_2.5"	"dta"
"3demes"	48	150	"uniformS_10"	"dta"
"3demes"	48	150	"biased_10"	"dta"
"3demes"	48	150	"biased_20"	"dta"
"3demes"	48	150	"uniformS_20"	"dta"
"3demes"	48	150	"uniform"	"dta"
"3demes"	48	150	"biased_5"	"dta"
"3demes"	48	150	"maxPerRegionYear_10"	"dta"
"3demes"	48	150	"maxPerRegion_20"	"dta"
"3demes"	48	150	"biased_50"	"dta"
"3demes"	48	150	"maxPerRegionYear_20"	"dta"
"3demes"	48	150	"maxPerRegion_10"	"dta"
"3demes"	45	150	"uniform"	"dta"
"3demes"	45	150	"biased_20"	"dta"
"3demes"	45	150	"maxPerRegion_10"	"dta"
"3demes"	45	150	"biased_2.5"	"dta"
"3demes"	45	150	"uniformS_10"	"dta"
"3demes"	45	150	"maxPerRegionYear_10"	"dta"
"3demes"	45	150	"biased_5"	"dta"
"3demes"	45	150	"biased_10"	"dta"
"3demes"	45	150	"maxPerRegionYear_20"	"dta"
"3demes"	45	150	"maxPerRegion_20"	"dta"
"3demes"	45	150	"uniformS_20"	"dta"
"3demes"	45	150	"biased_50"	"dta"
"3demes"	44	150	"biased_10"	"dta"
"3demes"	44	150	"uniform"	"dta"
"3demes"	44	150	"biased_50"	"dta"
"3demes"	44	150	"biased_2.5"	"dta"
"3demes"	44	150	"maxPerRegion_20"	"dta"
"3demes"	44	150	"uniformS_20"	"dta"
"3demes"	44	150	"maxPerRegionYear_20"	"dta"
"3demes"	44	150	"biased_20"	"dta"
"3demes"	44	150	"maxPerRegionYear_10"	"dta"
"3demes"	44	150	"uniformS_10"	"dta"
"3demes"	44	150	"biased_5"	"dta"
"3demes"	44	150	"maxPerRegion_10"	"dta"
"3demes"	49	150	"uniformS_20"	"dta"
"3demes"	49	150	"biased_2.5"	"dta"
"3demes"	49	150	"biased_50"	"dta"
"3demes"	49	150	"maxPerRegion_20"	"dta"
"3demes"	49	150	"uniformS_10"	"dta"
"3demes"	49	150	"maxPerRegion_10"	"dta"
"3demes"	49	150	"biased_20"	"dta"
"3demes"	49	150	"uniform"	"dta"
"3demes"	49	150	"maxPerRegionYear_10"	"dta"
"3demes"	49	150	"biased_10"	"dta"
"3demes"	49	150	"biased_5"	"dta"
"3demes"	49	150	"maxPerRegionYear_20"	"dta"
"3demes"	50	150	"maxPerRegion_10"	"dta"
"3demes"	50	150	"biased_50"	"dta"
"3demes"	50	150	"maxPerRegionYear_20"	"dta"
"3demes"	50	150	"biased_2.5"	"dta"
"3demes"	50	150	"maxPerRegion_20"	"dta"
"3demes"	50	150	"uniformS_20"	"dta"
"3demes"	50	150	"uniformS_10"	"dta"
"3demes"	50	150	"biased_5"	"dta"
"3demes"	50	150	"uniform"	"dta"
"3demes"	50	150	"biased_10"	"dta"
"3demes"	50	150	"biased_20"	"dta"
"3demes"	50	150	"maxPerRegionYear_10"	"dta"
"3demes"	43	150	"uniform"	"dta"
"3demes"	43	150	"maxPerRegionYear_20"	"dta"
"3demes"	43	150	"biased_5"	"dta"
"3demes"	43	150	"biased_20"	"dta"
"3demes"	43	150	"biased_2.5"	"dta"
"3demes"	43	150	"maxPerRegion_10"	"dta"
"3demes"	43	150	"maxPerRegionYear_10"	"dta"
"3demes"	43	150	"uniformS_10"	"dta"
"3demes"	43	150	"biased_50"	"dta"
"3demes"	43	150	"biased_10"	"dta"
"3demes"	43	150	"maxPerRegion_20"	"dta"
"3demes"	43	150	"uniformS_20"	"dta"
"3demes"	46	150	"biased_10"	"basta"
"3demes"	46	150	"uniformS_10"	"basta"
"3demes"	46	150	"biased_50"	"basta"
"3demes"	46	150	"maxPerRegionYear_10"	"basta"
"3demes"	46	150	"uniform"	"basta"
"3demes"	46	150	"maxPerRegion_10"	"basta"
"3demes"	46	150	"biased_5"	"basta"
"3demes"	46	150	"biased_20"	"basta"
"3demes"	46	150	"biased_2.5"	"basta"
"3demes"	46	150	"maxPerRegionYear_20"	"basta"
"3demes"	46	150	"uniformS_20"	"basta"
"3demes"	46	150	"maxPerRegion_20"	"basta"
"3demes"	47	150	"uniform"	"basta"
"3demes"	47	150	"biased_2.5"	"basta"
"3demes"	47	150	"uniformS_20"	"basta"
"3demes"	47	150	"biased_50"	"basta"
"3demes"	47	150	"maxPerRegionYear_10"	"basta"
"3demes"	47	150	"maxPerRegion_10"	"basta"
"3demes"	47	150	"uniformS_10"	"basta"
"3demes"	47	150	"maxPerRegionYear_20"	"basta"
"3demes"	47	150	"biased_20"	"basta"
"3demes"	47	150	"biased_10"	"basta"
"3demes"	47	150	"maxPerRegion_20"	"basta"
"3demes"	47	150	"biased_5"	"basta"
"3demes"	41	150	"uniformS_10"	"basta"
"3demes"	41	150	"biased_20"	"basta"
"3demes"	41	150	"maxPerRegionYear_20"	"basta"
"3demes"	41	150	"maxPerRegionYear_10"	"basta"
"3demes"	41	150	"uniformS_20"	"basta"
"3demes"	41	150	"maxPerRegion_20"	"basta"
"3demes"	41	150	"biased_2.5"	"basta"
"3demes"	41	150	"biased_10"	"basta"
"3demes"	41	150	"maxPerRegion_10"	"basta"
"3demes"	41	150	"uniform"	"basta"
"3demes"	41	150	"biased_50"	"basta"
"3demes"	41	150	"biased_5"	"basta"
"3demes"	42	150	"maxPerRegion_10"	"basta"
"3demes"	42	150	"uniformS_20"	"basta"
"3demes"	42	150	"uniformS_10"	"basta"
"3demes"	42	150	"uniform"	"basta"
"3demes"	42	150	"maxPerRegionYear_10"	"basta"
"3demes"	42	150	"biased_20"	"basta"
"3demes"	42	150	"biased_5"	"basta"
"3demes"	42	150	"maxPerRegionYear_20"	"basta"
"3demes"	42	150	"biased_50"	"basta"
"3demes"	42	150	"biased_2.5"	"basta"
"3demes"	42	150	"maxPerRegion_20"	"basta"
"3demes"	42	150	"biased_10"	"basta"
"3demes"	48	150	"biased_2.5"	"basta"
"3demes"	48	150	"uniformS_10"	"basta"
"3demes"	48	150	"biased_10"	"basta"
"3demes"	48	150	"biased_20"	"basta"
"3demes"	48	150	"uniformS_20"	"basta"
"3demes"	48	150	"uniform"	"basta"
"3demes"	48	150	"biased_5"	"basta"
"3demes"	48	150	"maxPerRegionYear_10"	"basta"
"3demes"	48	150	"maxPerRegion_20"	"basta"
"3demes"	48	150	"biased_50"	"basta"
"3demes"	48	150	"maxPerRegionYear_20"	"basta"
"3demes"	48	150	"maxPerRegion_10"	"basta"
"3demes"	45	150	"uniform"	"basta"
"3demes"	45	150	"biased_20"	"basta"
"3demes"	45	150	"maxPerRegion_10"	"basta"
"3demes"	45	150	"biased_2.5"	"basta"
"3demes"	45	150	"uniformS_10"	"basta"
"3demes"	45	150	"maxPerRegionYear_10"	"basta"
"3demes"	45	150	"biased_5"	"basta"
"3demes"	45	150	"biased_10"	"basta"
"3demes"	45	150	"maxPerRegionYear_20"	"basta"
"3demes"	45	150	"maxPerRegion_20"	"basta"
"3demes"	45	150	"uniformS_20"	"basta"
"3demes"	45	150	"biased_50"	"basta"
"3demes"	44	150	"biased_10"	"basta"
"3demes"	44	150	"uniform"	"basta"
"3demes"	44	150	"biased_50"	"basta"
"3demes"	44	150	"biased_2.5"	"basta"
"3demes"	44	150	"maxPerRegion_20"	"basta"
"3demes"	44	150	"uniformS_20"	"basta"
"3demes"	44	150	"maxPerRegionYear_20"	"basta"
"3demes"	44	150	"biased_20"	"basta"
"3demes"	44	150	"maxPerRegionYear_10"	"basta"
"3demes"	44	150	"uniformS_10"	"basta"
"3demes"	44	150	"biased_5"	"basta"
"3demes"	44	150	"maxPerRegion_10"	"basta"
"3demes"	49	150	"uniformS_20"	"basta"
"3demes"	49	150	"biased_2.5"	"basta"
"3demes"	49	150	"biased_50"	"basta"
"3demes"	49	150	"maxPerRegion_20"	"basta"
"3demes"	49	150	"uniformS_10"	"basta"
"3demes"	49	150	"maxPerRegion_10"	"basta"
"3demes"	49	150	"biased_20"	"basta"
"3demes"	49	150	"uniform"	"basta"
"3demes"	49	150	"maxPerRegionYear_10"	"basta"
"3demes"	49	150	"biased_10"	"basta"
"3demes"	49	150	"biased_5"	"basta"
"3demes"	49	150	"maxPerRegionYear_20"	"basta"
"3demes"	50	150	"maxPerRegion_10"	"basta"
"3demes"	50	150	"biased_50"	"basta"
"3demes"	50	150	"maxPerRegionYear_20"	"basta"
"3demes"	50	150	"biased_2.5"	"basta"
"3demes"	50	150	"maxPerRegion_20"	"basta"
"3demes"	50	150	"uniformS_20"	"basta"
"3demes"	50	150	"uniformS_10"	"basta"
"3demes"	50	150	"biased_5"	"basta"
"3demes"	50	150	"uniform"	"basta"
"3demes"	50	150	"biased_10"	"basta"
"3demes"	50	150	"biased_20"	"basta"
"3demes"	50	150	"maxPerRegionYear_10"	"basta"
"3demes"	43	150	"uniform"	"basta"
"3demes"	43	150	"maxPerRegionYear_20"	"basta"
"3demes"	43	150	"biased_5"	"basta"
"3demes"	43	150	"biased_20"	"basta"
"3demes"	43	150	"biased_2.5"	"basta"
"3demes"	43	150	"maxPerRegion_10"	"basta"
"3demes"	43	150	"maxPerRegionYear_10"	"basta"
"3demes"	43	150	"uniformS_10"	"basta"
"3demes"	43	150	"biased_50"	"basta"
"3demes"	43	150	"biased_10"	"basta"
"3demes"	43	150	"maxPerRegion_20"	"basta"
"3demes"	43	150	"uniformS_20"	"basta"
"3demes"	46	150	"biased_10"	"mascot"
"3demes"	46	150	"uniformS_10"	"mascot"
"3demes"	46	150	"biased_50"	"mascot"
"3demes"	46	150	"maxPerRegionYear_10"	"mascot"
"3demes"	46	150	"uniform"	"mascot"
"3demes"	46	150	"maxPerRegion_10"	"mascot"
"3demes"	46	150	"biased_5"	"mascot"
"3demes"	46	150	"biased_20"	"mascot"
"3demes"	46	150	"biased_2.5"	"mascot"
"3demes"	46	150	"maxPerRegionYear_20"	"mascot"
"3demes"	46	150	"uniformS_20"	"mascot"
"3demes"	46	150	"maxPerRegion_20"	"mascot"
"3demes"	47	150	"uniform"	"mascot"
"3demes"	47	150	"biased_2.5"	"mascot"
"3demes"	47	150	"uniformS_20"	"mascot"
"3demes"	47	150	"biased_50"	"mascot"
"3demes"	47	150	"maxPerRegionYear_10"	"mascot"
"3demes"	47	150	"maxPerRegion_10"	"mascot"
"3demes"	47	150	"uniformS_10"	"mascot"
"3demes"	47	150	"maxPerRegionYear_20"	"mascot"
"3demes"	47	150	"biased_20"	"mascot"
"3demes"	47	150	"biased_10"	"mascot"
"3demes"	47	150	"maxPerRegion_20"	"mascot"
"3demes"	47	150	"biased_5"	"mascot"
"3demes"	41	150	"uniformS_10"	"mascot"
"3demes"	41	150	"biased_20"	"mascot"
"3demes"	41	150	"maxPerRegionYear_20"	"mascot"
"3demes"	41	150	"maxPerRegionYear_10"	"mascot"
"3demes"	41	150	"uniformS_20"	"mascot"
"3demes"	41	150	"maxPerRegion_20"	"mascot"
"3demes"	41	150	"biased_2.5"	"mascot"
"3demes"	41	150	"biased_10"	"mascot"
"3demes"	41	150	"maxPerRegion_10"	"mascot"
"3demes"	41	150	"uniform"	"mascot"
"3demes"	41	150	"biased_50"	"mascot"
"3demes"	41	150	"biased_5"	"mascot"
"3demes"	42	150	"maxPerRegion_10"	"mascot"
"3demes"	42	150	"uniformS_20"	"mascot"
"3demes"	42	150	"uniformS_10"	"mascot"
"3demes"	42	150	"uniform"	"mascot"
"3demes"	42	150	"maxPerRegionYear_10"	"mascot"
"3demes"	42	150	"biased_20"	"mascot"
"3demes"	42	150	"biased_5"	"mascot"
"3demes"	42	150	"maxPerRegionYear_20"	"mascot"
"3demes"	42	150	"biased_50"	"mascot"
"3demes"	42	150	"biased_2.5"	"mascot"
"3demes"	42	150	"maxPerRegion_20"	"mascot"
"3demes"	42	150	"biased_10"	"mascot"
"3demes"	48	150	"biased_2.5"	"mascot"
"3demes"	48	150	"uniformS_10"	"mascot"
"3demes"	48	150	"biased_10"	"mascot"
"3demes"	48	150	"biased_20"	"mascot"
"3demes"	48	150	"uniformS_20"	"mascot"
"3demes"	48	150	"uniform"	"mascot"
"3demes"	48	150	"biased_5"	"mascot"
"3demes"	48	150	"maxPerRegionYear_10"	"mascot"
"3demes"	48	150	"maxPerRegion_20"	"mascot"
"3demes"	48	150	"biased_50"	"mascot"
"3demes"	48	150	"maxPerRegionYear_20"	"mascot"
"3demes"	48	150	"maxPerRegion_10"	"mascot"
"3demes"	45	150	"uniform"	"mascot"
"3demes"	45	150	"biased_20"	"mascot"
"3demes"	45	150	"maxPerRegion_10"	"mascot"
"3demes"	45	150	"biased_2.5"	"mascot"
"3demes"	45	150	"uniformS_10"	"mascot"
"3demes"	45	150	"maxPerRegionYear_10"	"mascot"
"3demes"	45	150	"biased_5"	"mascot"
"3demes"	45	150	"biased_10"	"mascot"
"3demes"	45	150	"maxPerRegionYear_20"	"mascot"
"3demes"	45	150	"maxPerRegion_20"	"mascot"
"3demes"	45	150	"uniformS_20"	"mascot"
"3demes"	45	150	"biased_50"	"mascot"
"3demes"	44	150	"biased_10"	"mascot"
"3demes"	44	150	"uniform"	"mascot"
"3demes"	44	150	"biased_50"	"mascot"
"3demes"	44	150	"biased_2.5"	"mascot"
"3demes"	44	150	"maxPerRegion_20"	"mascot"
"3demes"	44	150	"uniformS_20"	"mascot"
"3demes"	44	150	"maxPerRegionYear_20"	"mascot"
"3demes"	44	150	"biased_20"	"mascot"
"3demes"	44	150	"maxPerRegionYear_10"	"mascot"
"3demes"	44	150	"uniformS_10"	"mascot"
"3demes"	44	150	"biased_5"	"mascot"
"3demes"	44	150	"maxPerRegion_10"	"mascot"
"3demes"	49	150	"uniformS_20"	"mascot"
"3demes"	49	150	"biased_2.5"	"mascot"
"3demes"	49	150	"biased_50"	"mascot"
"3demes"	49	150	"maxPerRegion_20"	"mascot"
"3demes"	49	150	"uniformS_10"	"mascot"
"3demes"	49	150	"maxPerRegion_10"	"mascot"
"3demes"	49	150	"biased_20"	"mascot"
"3demes"	49	150	"uniform"	"mascot"
"3demes"	49	150	"maxPerRegionYear_10"	"mascot"
"3demes"	49	150	"biased_10"	"mascot"
"3demes"	49	150	"biased_5"	"mascot"
"3demes"	49	150	"maxPerRegionYear_20"	"mascot"
"3demes"	50	150	"maxPerRegion_10"	"mascot"
"3demes"	50	150	"biased_50"	"mascot"
"3demes"	50	150	"maxPerRegionYear_20"	"mascot"
"3demes"	50	150	"biased_2.5"	"mascot"
"3demes"	50	150	"maxPerRegion_20"	"mascot"
"3demes"	50	150	"uniformS_20"	"mascot"
"3demes"	50	150	"uniformS_10"	"mascot"
"3demes"	50	150	"biased_5"	"mascot"
"3demes"	50	150	"uniform"	"mascot"
"3demes"	50	150	"biased_10"	"mascot"
"3demes"	50	150	"biased_20"	"mascot"
"3demes"	50	150	"maxPerRegionYear_10"	"mascot"
"3demes"	43	150	"uniform"	"mascot"
"3demes"	43	150	"maxPerRegionYear_20"	"mascot"
"3demes"	43	150	"biased_5"	"mascot"
"3demes"	43	150	"biased_20"	"mascot"
"3demes"	43	150	"biased_2.5"	"mascot"
"3demes"	43	150	"maxPerRegion_10"	"mascot"
"3demes"	43	150	"maxPerRegionYear_10"	"mascot"
"3demes"	43	150	"uniformS_10"	"mascot"
"3demes"	43	150	"biased_50"	"mascot"
"3demes"	43	150	"biased_10"	"mascot"
"3demes"	43	150	"maxPerRegion_20"	"mascot"
"3demes"	43	150	"uniformS_20"	"mascot"
"3demes"	46	500	"biased_20"	"dta"
"3demes"	46	500	"maxPerRegion_20"	"dta"
"3demes"	46	500	"maxPerRegionYear_20"	"dta"
"3demes"	46	500	"biased_2.5"	"dta"
"3demes"	46	500	"biased_5"	"dta"
"3demes"	46	500	"uniform"	"dta"
"3demes"	46	500	"biased_50"	"dta"
"3demes"	46	500	"uniformS_10"	"dta"
"3demes"	46	500	"uniformS_20"	"dta"
"3demes"	46	500	"maxPerRegionYear_10"	"dta"
"3demes"	46	500	"biased_10"	"dta"
"3demes"	46	500	"maxPerRegion_10"	"dta"
"3demes"	47	500	"biased_50"	"dta"
"3demes"	47	500	"biased_20"	"dta"
"3demes"	47	500	"uniformS_10"	"dta"
"3demes"	47	500	"maxPerRegionYear_20"	"dta"
"3demes"	47	500	"maxPerRegionYear_10"	"dta"
"3demes"	47	500	"uniformS_20"	"dta"
"3demes"	47	500	"biased_5"	"dta"
"3demes"	47	500	"uniform"	"dta"
"3demes"	47	500	"maxPerRegion_10"	"dta"
"3demes"	47	500	"maxPerRegion_20"	"dta"
"3demes"	47	500	"biased_2.5"	"dta"
"3demes"	47	500	"biased_10"	"dta"
"3demes"	41	500	"maxPerRegionYear_10"	"dta"
"3demes"	41	500	"biased_5"	"dta"
"3demes"	41	500	"biased_50"	"dta"
"3demes"	41	500	"maxPerRegion_10"	"dta"
"3demes"	41	500	"uniformS_10"	"dta"
"3demes"	41	500	"uniform"	"dta"
"3demes"	41	500	"biased_2.5"	"dta"
"3demes"	41	500	"biased_20"	"dta"
"3demes"	41	500	"biased_10"	"dta"
"3demes"	41	500	"maxPerRegionYear_20"	"dta"
"3demes"	41	500	"maxPerRegion_20"	"dta"
"3demes"	41	500	"uniformS_20"	"dta"
"3demes"	42	500	"maxPerRegion_20"	"dta"
"3demes"	42	500	"biased_10"	"dta"
"3demes"	42	500	"maxPerRegionYear_10"	"dta"
"3demes"	42	500	"biased_2.5"	"dta"
"3demes"	42	500	"uniform"	"dta"
"3demes"	42	500	"biased_50"	"dta"
"3demes"	42	500	"uniformS_10"	"dta"
"3demes"	42	500	"uniformS_20"	"dta"
"3demes"	42	500	"maxPerRegionYear_20"	"dta"
"3demes"	42	500	"biased_20"	"dta"
"3demes"	42	500	"biased_5"	"dta"
"3demes"	42	500	"maxPerRegion_10"	"dta"
"3demes"	48	500	"maxPerRegion_20"	"dta"
"3demes"	48	500	"biased_20"	"dta"
"3demes"	48	500	"biased_2.5"	"dta"
"3demes"	48	500	"biased_10"	"dta"
"3demes"	48	500	"maxPerRegionYear_20"	"dta"
