Sample	posterior	likelihood	prior	treeLikelihood.sim1_maxPerRegion_500	structuredCoalescent	treeHeight	migration.indicator.1	migration.indicator.2	migration.indicator.3	migration.indicator.4	migration.indicator.5	migration.indicator.6	Ne.Region1	Ne.Region2	Ne.Region3	b_migration.Region1_to_Region2	b_migration.Region1_to_Region3	b_migration.Region2_to_Region1	b_migration.Region2_to_Region3	b_migration.Region3_to_Region1	b_migration.Region3_to_Region2	sum(migration.indicator.)	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
34980000	-33929.56453041709	-32353.442940442084	-1576.1215899750052	-32353.442940442084	-1557.418174062504	30.112709445540677	1	1	1	1	1	1	2.350988	2.350988	2.350988	0.225868	0.016314	0.177098	0.060764	0.048349	0.030401	6	2.4145409846105146E-4	1.9383703604409181	0.2872917751876999	0.22213846420840233	0.22417852883228867	0.26639123177160745
34984000	-33951.45185373782	-32367.743245197293	-1583.7086085405258	-32367.743245197293	-1564.8622975744163	30.11085466278002	1	1	1	1	0	1	2.410531	2.410531	2.410531	0.144351	0.028688	0.169514	0.077926	0.0	0.025798	5	2.4358594712929488E-4	2.0925297329024204	0.29321310738840495	0.2162171320076973	0.22417852883228867	0.26639123177160745
34988000	-33959.889272861044	-32383.465874577134	-1576.4233982839114	-32383.465874577134	-1558.5535074837576	30.114606481041317	1	1	1	1	0	1	2.527307	2.527307	2.527307	0.215367	0.020752	0.109729	0.088451	0.0	0.047462	5	2.4595980411478303E-4	2.0925297329024204	0.29283346845393066	0.2162171320076973	0.22960823321305623	0.2613411663253142
34992000	-33956.52564822697	-32385.139413832996	-1571.3862343939727	-32385.139413832996	-1556.0520297392254	30.115911835079636	1	1	1	1	0	1	2.396931	2.396931	2.396931	0.190843	0.079836	0.158527	0.086085	0.0	0.072259	5	2.4160371783262134E-4	2.0925297329024204	0.29283346845393066	0.21641337995383989	0.22941198526691364	0.2613411663253142
34996000	-33970.11279700835	-32394.019515248612	-1576.0932817597336	-32394.019515248612	-1556.8414507172058	30.107556125746072	1	1	1	1	1	1	2.234590	2.234590	2.234590	0.247423	0.039848	0.290879	0.115300	0.049150	0.014356	6	2.4494322367923916E-4	2.0925297329024204	0.29283346845393066	0.21749992205655685	0.22941198526691364	0.2602546242225972
35000000	-33979.16734341051	-32407.370158281716	-1571.797185128793	-32407.370158281716	-1552.1017147212794	30.10450759165849	1	1	1	1	1	1	2.539212	2.539212	2.539212	0.262599	0.084966	0.210717	0.037639	0.062215	0.041861	6	2.4434654905762016E-4	2.0925297329024204	0.29343885304087697	0.21749992205655685	0.2288066006799673	0.2602546242225972
35004000	-33953.47890063334	-32382.170978972932	-1571.3079216604035	-32382.170978972932	-1545.6587135876775	30.10490698264159	1	1	1	1	1	1	2.372719	2.372719	2.372719	0.145562	0.062665	0.159856	0.047794	0.032826	0.054638	6	2.3875779584050112E-4	2.0925297329024204	0.29343885304087697	0.21749992205655685	0.2288066006799673	0.2602546242225972
35008000	-33954.235771925356	-32366.248598203358	-1587.9871737219987	-32366.248598203358	-1567.194131072051	30.10928584162097	1	1	1	1	0	1	2.479863	2.479863	2.479863	0.128288	0.035210	0.248223	0.054528	0.0	0.051518	5	2.4449992840581904E-4	1.876165510698613	0.28352163161270494	0.21749992205655685	0.22896330480525218	0.27001514152548434
35012000	-33971.925286336664	-32379.225260379586	-1592.7000259570782	-32379.225260379586	-1567.217961036615	30.1121925557282	1	1	1	1	1	1	2.567938	2.567938	2.567938	0.124094	0.065247	0.283189	0.065565	0.010804	0.139285	6	2.269734987535747E-4	1.8233261006331907	0.28352163161270494	0.2165745978267912	0.22988862903501783	0.27001514152548434
35016000	-33964.280695619556	-32386.761615671676	-1577.519079947877	-32386.761615671676	-1555.214118213634	30.10862741347059	1	1	1	1	1	1	2.371592	2.371592	2.371592	0.142452	0.096529	0.177067	0.040471	0.042436	0.042692	6	2.4253860347957666E-4	1.8233261006331907	0.28352163161270494	0.2165745978267912	0.2330560298282185	0.2668477407322837
35020000	-33966.59248080459	-32385.993659496617	-1580.5988213079745	-32385.993659496617	-1556.9087695871926	30.37477079919996	1	1	1	1	1	1	2.498827	2.498827	2.498827	0.153869	0.058445	0.206127	0.057914	0.045190	0.046592	6	2.373543363298557E-4	2.376170148480756	0.28352163161270494	0.2165745978267912	0.2330560298282185	0.2668477407322837
35024000	-33953.80943554997	-32377.311722691564	-1576.497712858409	-32377.311722691564	-1558.0537325852156	30.37852932110157	1	1	1	1	0	1	2.289638	2.289638	2.289638	0.119073	0.098813	0.425213	0.070121	0.0	0.053247	5	2.3707222971137187E-4	2.1925550803380354	0.28352163161270494	0.2165745978267912	0.2330560298282185	0.2668477407322837
35028000	-33941.43594222581	-32357.281978482755	-1584.1539637430565	-32357.281978482755	-1565.7202904071082	30.37857975991242	1	1	1	1	0	1	2.604814	2.604814	2.604814	0.172500	0.018793	0.283303	0.064628	0.0	0.080606	5	2.53416731449393E-4	2.223612879464986	0.2886388476925092	0.2165745978267912	0.22793881374841424	0.2668477407322837
35032000	-33934.05676019091	-32347.23772023505	-1586.8190399558591	-32347.23772023505	-1566.1068275942948	30.37563800278872	1	1	1	1	1	1	2.513464	2.513464	2.513464	0.130088	0.085600	0.252278	0.065662	0.061352	0.032934	6	2.4087540469229987E-4	2.223612879464986	0.2886388476925092	0.2165745978267912	0.22793881374841424	0.2668477407322837
35036000	-33935.03450658098	-32357.934702404014	-1577.099804176969	-32357.934702404014	-1558.8877621751112	30.723381095270522	1	1	1	1	1	1	2.499757	2.499757	2.499757	0.083342	0.068442	0.416796	0.059724	0.019455	0.038237	6	2.369695541766379E-4	2.2502733659457608	0.28098593062784566	0.22467273613038638	0.22749359250948262	0.2668477407322837
35040000	-33944.721274077965	-32365.413087140965	-1579.308186937003	-32365.413087140965	-1559.4337597894312	30.719469747003732	1	1	1	1	1	1	2.549303	2.549303	2.549303	0.184465	0.022563	0.336324	0.162390	0.049136	0.052237	6	2.4473461374713957E-4	2.083144269269989	0.28309838388074515	0.22467273613038638	0.22749359250948262	0.2647352874793842
35044000	-33938.76426190908	-32362.06217453809	-1576.7020873709916	-32362.06217453809	-1559.2016832028562	30.749340712486422	1	1	1	1	0	1	2.448930	2.448930	2.448930	0.142256	0.061210	0.289216	0.093185	0.0	0.075417	5	2.320595042111692E-4	2.083144269269989	0.28309838388074515	0.22467273613038638	0.22749359250948262	0.2647352874793842
35048000	-33943.18516700249	-32362.326996748732	-1580.8581702537585	-32362.326996748732	-1561.7818261324244	30.749431476242858	1	1	1	1	0	1	2.543956	2.543956	2.543956	0.108215	0.023542	0.305114	0.096403	0.0	0.051645	5	2.3840359246350622E-4	2.0966161284374145	0.280690508355252	0.22467273613038638	0.22749359250948262	0.26714316300487734
35052000	-33934.91155855258	-32354.576628362167	-1580.3349301904098	-32354.576628362167	-1563.9741059266585	30.750265402898087	1	1	1	1	0	1	2.446667	2.446667	2.446667	0.189471	0.032535	0.349072	0.104068	0.0	0.082085	5	2.3193725021606102E-4	2.0966161284374145	0.280690508355252	0.22467273613038638	0.22749359250948262	0.26714316300487734
35056000	-33954.91510871373	-32371.374877304308	-1583.5402314094242	-32371.374877304308	-1563.3097737536154	30.751382517671928	1	1	1	1	0	1	2.422441	2.422441	2.422441	0.075318	0.116748	0.328325	0.063111	0.0	0.034200	5	2.3900270998413568E-4	2.0966161284374145	0.280690508355252	0.22467273613038638	0.22749359250948262	0.26714316300487734
35060000	-33945.77903085271	-32365.521866635754	-1580.2571642169587	-32365.521866635754	-1561.365760002367	30.753906920229955	1	1	1	1	0	1	2.436115	2.436115	2.436115	0.167865	0.082994	0.370461	0.027187	0.0	0.058266	5	2.3538540918988685E-4	2.0966161284374145	0.280690508355252	0.22467273613038638	0.22749359250948262	0.26714316300487734
35064000	-33921.950496179845	-32362.668756735264	-1559.2817394445806	-32362.668756735264	-1542.6462112281597	30.74934600677053	1	1	1	1	0	1	2.423000	2.423000	2.423000	0.074578	0.093585	0.278397	0.039118	0.0	0.046217	5	2.4434152824393424E-4	2.0966161284374145	0.280690508355252	0.21148674271993173	0.24067958591993727	0.26714316300487734
35068000	-33930.75389178428	-32360.071854238002	-1570.6820375462778	-32360.071854238002	-1547.3067833717503	30.614669429789416	1	1	1	1	0	1	2.450443	2.450443	2.450443	0.113118	0.073476	0.357994	0.070975	0.0	0.066082	5	2.4073993638807742E-4	2.0966161284374145	0.2863627289863225	0.21148674271993173	0.22850634320339347	0.27364418509035066
35072000	-33912.55620362122	-32360.368586723343	-1552.187616897875	-32360.368586723343	-1536.6083316520178	29.623047524274575	1	1	1	1	0	1	2.328367	2.328367	2.328367	0.124247	0.115242	0.325124	0.035365	0.0	0.053443	5	2.39887953952563E-4	2.142669247064892	0.2867995511693987	0.21104992053685553	0.22850634320339347	0.27364418509035066
35076000	-33953.40059496246	-32385.803736327587	-1567.596858634876	-32385.803736327587	-1549.1877010356613	29.614755640047385	1	1	1	0	0	1	2.353329	2.353329	2.353329	0.189741	0.097676	0.647705	0.0	0.0	0.086710	4	2.4482408630410095E-4	2.142669247064892	0.2867995511693987	0.21104992053685553	0.23823781419234882	0.2639127141013953
35080000	-33889.64715626448	-32350.3284694266	-1539.3186868378832	-32350.3284694266	-1521.0244356399842	29.602268755979424	1	1	1	1	0	1	2.386143	2.386143	2.386143	0.098136	0.117815	0.335060	0.023804	0.0	0.078927	5	2.625858906074687E-4	2.142669247064892	0.2806482671676806	0.22730458736721007	0.22704851976036883	0.26499862570473887
35084000	-33894.54873141036	-32345.588176295318	-1548.9605551150403	-32345.588176295318	-1531.3440479148387	29.602327525343078	1	1	1	0	0	1	2.384563	2.384563	2.384563	0.217438	0.128894	0.414565	0.0	0.0	0.062468	4	2.4357988350333807E-4	1.9496982629239157	0.2806482671676806	0.22730458736721007	0.22704851976036883	0.26499862570473887
35088000	-33888.32222339166	-32341.86622349997	-1546.4559998916907	-32341.86622349997	-1525.928212012215	29.881630297868305	1	1	1	1	1	1	2.232228	2.232228	2.232228	0.072881	0.085822	0.245235	0.083639	0.119812	0.023445	6	2.5437954377160386E-4	1.9888921278894276	0.28413603498194756	0.22730458736721007	0.22704851976036883	0.2615108578904719
35092000	-33878.87213047485	-32339.482848842385	-1539.3892816324592	-32339.482848842385	-1520.0178519908552	29.875443733568446	1	1	1	1	1	1	2.524922	2.524922	2.524922	0.168650	0.070478	0.302280	0.062766	0.070827	0.052359	6	2.5399068110489503E-4	2.182360112019562	0.28413603498194756	0.222412933130761	0.2319401739968179	0.2615108578904719
35096000	-33887.818861025095	-32345.86273494113	-1541.9561260839657	-32345.86273494113	-1525.4836203965663	29.873285293101567	1	1	1	1	0	1	2.332674	2.332674	2.332674	0.143365	0.107866	0.352549	0.031044	0.0	0.049355	5	2.4136897643806443E-4	2.182360112019562	0.28413603498194756	0.222412933130761	0.2319401739968179	0.2615108578904719
35100000	-33875.55560746696	-32342.09691280486	-1533.4586946620961	-32342.09691280486	-1514.693529606519	29.872816458923392	1	1	1	1	0	1	2.150818	2.150818	2.150818	0.249176	0.084254	0.194211	0.085428	0.0	0.050666	5	2.4800638943073755E-4	2.290169226999412	0.2830535007788344	0.22349546733387415	0.2319401739968179	0.2615108578904719
35104000	-33907.4681147288	-32358.08318225455	-1549.384932474246	-32358.08318225455	-1531.894083928035	29.872083244812153	1	1	1	1	1	1	2.435897	2.435897	2.435897	0.145498	0.041019	0.414113	0.039862	0.037699	0.049390	6	2.3372911580262027E-4	2.290169226999412	0.2830535007788344	0.22349546733387415	0.2320968684575312	0.2613541634297586
35108000	-33908.208784923874	-32351.897419053457	-1556.3113658704144	-32351.897419053457	-1537.6053121315565	29.872627028072074	1	1	1	1	0	1	2.486305	2.486305	2.486305	0.117950	0.091284	0.229316	0.035190	0.0	0.065565	5	2.468552877345555E-4	2.1078056676330905	0.29043581312087924	0.21357411710741359	0.23463590634194692	0.2613541634297586
35112000	-33899.428224928684	-32352.65019973163	-1546.7780251970548	-32352.65019973163	-1529.5523891393207	29.871977761256154	1	1	1	1	0	1	2.506096	2.506096	2.506096	0.227452	0.035290	0.276952	0.044260	0.0	0.067858	5	2.4605411441098725E-4	2.1078056676330905	0.29043581312087924	0.22657660151120193	0.22163342193815858	0.2613541634297586
35116000	-33919.70656462434	-32372.885045721363	-1546.8215189029765	-32372.885045721363	-1527.468778612748	29.869265034197763	1	1	1	1	1	1	2.329239	2.329239	2.329239	0.171475	0.047878	0.178502	0.107458	0.004228	0.067029	6	2.47763191098894E-4	2.1078056676330905	0.2793679872171796	0.22657660151120193	0.22163342193815858	0.27242198933345824
35120000	-33931.869811749384	-32370.442802732785	-1561.4270090166	-32370.442802732785	-1538.791817200829	29.876097237684995	1	1	1	1	1	1	2.439271	2.439271	2.439271	0.167833	0.057345	0.293599	0.076591	0.012726	0.047171	6	2.3271529827523671E-4	2.1078056676330905	0.2793679872171796	0.22657660151120193	0.2320465190972732	0.2620088921743436
35124000	-33927.46522890826	-32357.372453943768	-1570.092774964488	-32357.372453943768	-1550.2971524045743	29.8756136899749	1	1	1	1	1	1	2.157634	2.157634	2.157634	0.234151	0.045692	0.277542	0.082686	0.011092	0.054626	6	2.4632232203164803E-4	2.1078056676330905	0.27986887080336575	0.22657660151120193	0.2320465190972732	0.2615080085881574
35128000	-33948.9526473051	-32369.19408359273	-1579.758563712369	-32369.19408359273	-1559.9786312592703	29.887916737019978	1	1	1	1	1	1	2.265700	2.265700	2.265700	0.168186	0.075096	0.258255	0.085323	0.028964	0.023506	6	2.3451697986292617E-4	2.1078056676330905	0.285535387283823	0.21634207206097206	0.2260553090168739	0.2720672316383293
35132000	-33916.683953233995	-32347.412338949714	-1569.2716142842776	-32347.412338949714	-1550.9304680008936	29.876038747470535	1	1	1	1	1	1	2.682823	2.682823	2.682823	0.134008	0.075376	0.202649	0.057159	0.009194	0.041124	6	2.456336702161616E-4	1.9902973861124933	0.2835950733944234	0.21634207206097206	0.2260553090168739	0.2740075455277289
35136000	-33924.861171188604	-32359.89195663928	-1564.969214549325	-32359.89195663928	-1544.4381627235578	29.870830368850754	1	1	1	1	0	1	2.583065	2.583065	2.583065	0.102819	0.039574	0.385248	0.040384	0.0	0.076696	5	2.3848487525297198E-4	2.113141877116994	0.2835950733944234	0.21634207206097206	0.2260553090168739	0.2740075455277289
35140000	-33926.3975310662	-32372.645641282343	-1553.7518897838552	-32372.645641282343	-1536.6027478449685	29.876455214411223	1	1	1	1	0	1	2.467019	2.467019	2.467019	0.230144	0.054791	0.291287	0.058366	0.0	0.069481	5	2.524410601329404E-4	2.094698274115733	0.29168388258744016	0.21634207206097206	0.2223201569953305	0.26965388835625553
35144000	-33913.098296035394	-32343.73360892621	-1569.364687109186	-32343.73360892621	-1549.3606908784593	29.88906444611999	1	1	1	1	0	1	2.534684	2.534684	2.534684	0.084312	0.059888	0.287009	0.059334	0.0	0.027236	5	2.4362807185920944E-4	2.0022523103981023	0.27731051183337824	0.21634207206097206	0.23669352774939242	0.26965388835625553
35148000	-33923.29331630365	-32343.038388360328	-1580.2549279433213	-32343.038388360328	-1562.4454035308154	29.88176309752021	1	1	1	1	0	1	2.428935	2.428935	2.428935	0.123736	0.065574	0.330321	0.058701	0.0	0.096388	5	2.4221762978260083E-4	1.991080820948741	0.28138904941061205	0.21558384974183178	0.23669352774939242	0.26633357309816197
35152000	-33949.92945225972	-32368.410518546272	-1581.5189337134505	-32368.410518546272	-1563.558398756113	29.878066777690833	1	1	1	1	0	1	2.315033	2.315033	2.315033	0.093166	0.022816	0.248542	0.032960	0.0	0.055493	5	2.3661655304007707E-4	1.950423144121471	0.28138904941061205	0.21558384974183178	0.23669352774939242	0.26633357309816197
35156000	-33947.036608566435	-32357.69063634814	-1589.3459722182934	-32357.69063634814	-1568.8493078338038	29.87957052443147	1	1	1	1	1	1	2.451391	2.451391	2.451391	0.178349	0.048835	0.158728	0.068450	0.070698	0.084984	6	2.4287691595545856E-4	2.0516225986407357	0.2859636128419199	0.21558384974183178	0.23669352774939242	0.2617590096668541
35160000	-33949.58831719698	-32390.818309684113	-1558.7700075128691	-32390.818309684113	-1541.3891290688914	29.876054231376262	1	1	1	1	1	1	2.370281	2.370281	2.370281	0.128986	0.033625	0.232500	0.082339	0.003538	0.055389	6	2.4846603052027346E-4	2.0516225986407357	0.28310120795222604	0.21825093535338222	0.23688884702753582	0.2617590096668541
35164000	-33920.9558102322	-32358.605802822593	-1562.3500074096046	-32358.605802822593	-1545.0540774935241	29.875288860432743	1	1	1	1	0	1	2.226637	2.226637	2.226637	0.153840	0.086252	0.253685	0.061099	0.0	0.058694	5	2.363025401078917E-4	2.0516225986407357	0.28310120795222604	0.21915408057193267	0.23598570180898537	0.2617590096668541
35168000	-33946.591227077995	-32373.109206132234	-1573.4820209457614	-32373.109206132234	-1555.1463031152437	29.879808239529243	1	1	1	1	0	1	2.374888	2.374888	2.374888	0.141214	0.043608	0.318256	0.027173	0.0	0.024469	5	2.56385455749085E-4	2.0516225986407357	0.28310120795222604	0.22092305185713	0.22705580485428453	0.26891993533635766
35172000	-33972.147770305564	-32388.418502757766	-1583.7292675478004	-32388.418502757766	-1558.6032254977126	29.87402231305283	1	1	1	1	0	1	2.648554	2.648554	2.648554	0.065194	0.066372	0.317522	0.041202	0.0	0.068408	5	2.521317018463031E-4	2.0330547601807374	0.28310120795222604	0.22092305185713	0.22705580485428453	0.26891993533635766
35176000	-33968.255045035585	-32385.719147153897	-1582.5358978816867	-32385.719147153897	-1563.9268557498551	29.87478512769145	1	1	1	1	1	1	2.503319	2.503319	2.503319	0.101286	0.029944	0.184171	0.123296	0.057512	0.073938	6	2.31305811306871E-4	1.9619957803749135	0.28289879613278873	0.2235283631182532	0.22705580485428453	0.2665170358946718
35180000	-33956.38135559692	-32377.07051704844	-1579.3108385484807	-32377.07051704844	-1558.8306289063803	30.370356855649415	1	1	1	1	1	1	2.418950	2.418950	2.418950	0.116589	0.121956	0.269106	0.021689	0.038337	0.068998	6	2.4371883495669715E-4	1.9907534885149558	0.2793035886019799	0.2235283631182532	0.23065101238509336	0.2665170358946718
35184000	-33947.84299308871	-32364.87452955975	-1582.968463528957	-32364.87452955975	-1558.2282154881584	30.371405341443072	1	1	1	1	0	1	2.469805	2.469805	2.469805	0.133493	0.041082	0.206461	0.061208	0.0	0.059793	5	2.3747020861377856E-4	2.0956353501436347	0.2793035886019799	0.2235283631182532	0.23065101238509336	0.2665170358946718
35188000	-33954.33255216118	-32368.718968746598	-1585.61358341458	-32368.718968746598	-1563.62294395836	30.37140372641069	1	1	1	1	1	1	2.552433	2.552433	2.552433	0.141201	0.028298	0.154757	0.042252	0.035905	0.022510	6	2.407922039437944E-4	2.0956353501436347	0.2793035886019799	0.2235283631182532	0.23065101238509336	0.2665170358946718
35192000	-33969.86005397621	-32376.789235859855	-1593.0708181163573	-32376.789235859855	-1577.2816649356437	30.369398916536472	1	1	1	1	0	1	2.336107	2.336107	2.336107	0.093201	0.019829	0.366449	0.131301	0.0	0.043055	5	2.3506872352966352E-4	2.031575316876712	0.28625402653394305	0.21657792518629004	0.23065101238509336	0.2665170358946718
35196000	-33965.646967541245	-32373.154371930224	-1592.4925956110224	-32373.154371930224	-1574.3078726934373	30.373890045257284	1	1	1	1	1	1	2.621354	2.621354	2.621354	0.206493	0.048762	0.183818	0.106660	0.028236	0.036620	6	2.3835594840983923E-4	2.130826611484821	0.2837618741896182	0.21657792518629004	0.23314316472941826	0.2665170358946718
35200000	-33941.6079644398	-32357.324087410718	-1584.2838770290764	-32357.324087410718	-1568.2872916084702	29.796635035136447	1	1	1	1	0	1	2.524983	2.524983	2.524983	0.163016	0.063548	0.229738	0.098888	0.0	0.055335	5	2.2667619571983675E-4	2.130826611484821	0.2837618741896182	0.22478195743513246	0.22493913248057584	0.2665170358946718
35204000	-33933.206069082735	-32358.594598462638	-1574.6114706200935	-32358.594598462638	-1557.6224433182008	29.799645160473524	1	1	1	1	0	1	2.581005	2.581005	2.581005	0.104988	0.070521	0.312188	0.048130	0.0	0.078352	5	2.3817208445704364E-4	2.130826611484821	0.28382726704010786	0.22478195743513246	0.22487373963008614	0.2665170358946718
35208000	-33933.79463445887	-32357.499507264474	-1576.2951271944	-32357.499507264474	-1557.9776933482915	29.803256928970093	1	1	1	1	0	1	2.573324	2.573324	2.573324	0.199066	0.050605	0.335096	0.037241	0.0	0.036871	5	2.3277559295822693E-4	1.9285121117526585	0.28495932659043416	0.22433290985682727	0.22531842418197437	0.2653893393707625
35212000	-33923.91021910863	-32358.22259454557	-1565.6876245630622	-32358.22259454557	-1546.129820835633	29.792707630964554	1	1	1	1	1	1	2.414367	2.414367	2.414367	0.160110	0.021001	0.223876	0.090561	0.005641	0.077663	6	2.3840790766693255E-4	2.1486450062047777	0.2857097317842086	0.2235825046630528	0.22900569735750642	0.2617020661952304
35216000	-33902.041186977316	-32354.73044039584	-1547.310746581479	-32354.73044039584	-1529.5076135067081	29.790968773117946	1	1	1	1	0	1	2.264578	2.264578	2.264578	0.183780	0.032835	0.271915	0.067325	0.0	0.059704	5	2.46522936398279E-4	2.1319029855205893	0.2857097317842086	0.2235825046630528	0.22900569735750642	0.2617020661952304
35220000	-33919.0594412299	-32373.248413330166	-1545.8110278997344	-32373.248413330166	-1526.9724994691444	29.798559029442437	1	1	1	1	0	1	2.266973	2.266973	2.266973	0.123858	0.051881	0.237882	0.107635	0.0	0.079681	5	2.3359581271242214E-4	2.1319029855205893	0.28868166229256764	0.2235825046630528	0.22900569735750642	0.25873013568687137
35224000	-33894.79920488656	-32354.696733050714	-1540.1024718358506	-32354.696733050714	-1518.3877934614343	29.78895006411824	1	1	1	1	0	1	2.267680	2.267680	2.267680	0.211716	0.044378	0.268549	0.071346	0.0	0.104066	5	2.4744030587320705E-4	2.037054611815297	0.28868166229256764	0.2235825046630528	0.22900569735750642	0.25873013568687137
35228000	-33905.464338578284	-32366.254819054582	-1539.2095195237005	-32366.254819054582	-1520.9081191706352	29.791152935335578	1	1	1	1	1	1	2.407396	2.407396	2.407396	0.281419	0.072043	0.332510	0.067351	0.012514	0.047619	6	2.382550181804939E-4	2.2964984925297114	0.28868166229256764	0.2235825046630528	0.22472204978358457	0.2630137832607932
35232000	-33896.51953256632	-32360.505084803215	-1536.014447763111	-32360.505084803215	-1515.925235691429	29.79161352987628	1	1	1	1	0	1	2.097430	2.097430	2.097430	0.142453	0.074471	0.297750	0.083884	0.0	0.113216	5	2.459998478099829E-4	1.9772595767415113	0.28868166229256764	0.2209917276654945	0.22472204978358457	0.26560456025835155
