state	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	pInv	gammaShape	kappa	Mascot	Ne_Africa	Ne_Americas	Ne_Asia	Ne_China	Ne_Europe	Ne_Oceania	backwards_Africa_Americas	backwards_Africa_Asia	backwards_Africa_China	backwards_Africa_Europe	backwards_Africa_Oceania	backwards_Americas_Africa	backwards_Americas_Asia	backwards_Americas_China	backwards_Americas_Europe	backwards_Americas_Oceania	backwards_Asia_Africa	backwards_Asia_Americas	backwards_Asia_China	backwards_Asia_Europe	backwards_Asia_Oceania	backwards_China_Africa	backwards_China_Americas	backwards_China_Asia	backwards_China_Europe	backwards_China_Oceania	backwards_Europe_Africa	backwards_Europe_Americas	backwards_Europe_Asia	backwards_Europe_China	backwards_Europe_Oceania	backwards_Oceania_Africa	backwards_Oceania_Americas	backwards_Oceania_Asia	backwards_Oceania_China	backwards_Oceania_Europe	sum(indicatorsConstantBSSVS_)	nMigration_Africa_Americas	nMigration_Africa_Asia	nMigration_Africa_China	nMigration_Africa_Europe	nMigration_Africa_Oceania	nMigration_Americas_Africa	nMigration_Americas_Asia	nMigration_Americas_China	nMigration_Americas_Europe	nMigration_Americas_Oceania	nMigration_Asia_Africa	nMigration_Asia_Americas	nMigration_Asia_China	nMigration_Asia_Europe	nMigration_Asia_Oceania	nMigration_China_Africa	nMigration_China_Americas	nMigration_China_Asia	nMigration_China_Europe	nMigration_China_Oceania	nMigration_Europe_Africa	nMigration_Europe_Americas	nMigration_Europe_Asia	nMigration_Europe_China	nMigration_Europe_Oceania	nMigration_Oceania_Africa	nMigration_Oceania_Americas	nMigration_Oceania_Asia	nMigration_Oceania_China	nMigration_Oceania_Europe	nrMigrationEvents	forwards_Americas_Africa	forwards_Asia_Africa	forwards_China_Africa	forwards_Europe_Africa	forwards_Oceania_Africa	forwards_Africa_Americas	forwards_Asia_Americas	forwards_China_Americas	forwards_Europe_Americas	forwards_Oceania_Americas	forwards_Africa_Asia	forwards_Americas_Asia	forwards_China_Asia	forwards_Europe_Asia	forwards_Oceania_Asia	forwards_Africa_China	forwards_Americas_China	forwards_Asia_China	forwards_Europe_China	forwards_Oceania_China	forwards_Africa_Europe	forwards_Americas_Europe	forwards_Asia_Europe	forwards_China_Europe	forwards_Oceania_Europe	forwards_Africa_Oceania	forwards_Americas_Oceania	forwards_Asia_Oceania	forwards_China_Oceania	forwards_Europe_Oceania
11400000	-44698.49335839267	-44475.91999009175	-222.57336830092729	-44475.91999009175	0.4044690644304087	0.000961480350830138	0.6809056676562131	0.2189820686724105	6.285804500423931	-163.63234910087294	0.146486	0.146486	0.146486	0.146486	0.146486	0.146486	0.0	0.042574	0.0	2.215261	0.0	0.0	0.0	1.686568	1.891317	1.486427	0.344125	3.764211	1.38833	2.463844	1.678138	0.19775	6.925073	7.547294	0.0	0.0	0.0	1.876419	0.0	0.0	0.0	0.0	4.352528	0.0	0.0	0.0	15	0	0	0	0	0	0	11	39	8	6	0	0	18	0	0	0	4	3	0	0	1	7	4	0	0	0	2	5	0	0	108	0.0	0.042574	0.0	2.215261	0.0	0.0	0.0	1.686568	1.891317	1.486427	0.344125	3.764211	1.38833	2.463844	1.678138	0.19775	6.925073	7.547294	0.0	0.0	0.0	1.876419	0.0	0.0	0.0	0.0	4.352528	0.0	0.0	0.0
11450000	-44702.01047673151	-44478.432495128814	-223.57798160268965	-44478.432495128814	0.3602277835272492	0.0008929006644887692	0.7569320209831897	0.3768931836818651	5.304207363915653	-159.4922748389822	0.117828	0.117828	0.117828	0.117828	0.117828	0.117828	0.0	0.0	0.0	1.235954	0.0	0.0	0.051855	0.690733	2.967554	1.573303	0.0	1.671549	0.0	0.0	7.548673	0.0	7.239052	0.40102	0.0	6.753632	0.0	1.011803	0.379492	2.743225	3.791217	0.0	1.740395	0.0	0.0	0.0	15	0	0	0	0	0	0	4	28	2	4	0	0	2	0	0	0	1	0	4	0	1	10	0	0	0	0	8	16	35	5	120	0.0	0.0	0.0	1.235954	0.0	0.0	0.051855	0.690733	2.967554	1.573303	0.0	1.671549	0.0	0.0	7.548673	0.0	7.239052	0.40102	0.0	6.753632	0.0	1.011803	0.379492	2.743225	3.791217	0.0	1.740395	0.0	0.0	0.0
11500000	-44716.00607870819	-44472.34808989472	-243.65798881347183	-44472.34808989472	0.2985656129805588	0.0010177348854268	0.5751549575573834	0.1162364366896383	5.654479574915503	-166.16481265414976	0.162631	0.162631	0.162631	0.162631	0.162631	0.162631	0.0	0.151407	0.0	2.940251	0.0	0.0	1.744424	1.072249	2.150635	5.939226	0.0	0.460269	4.033736	1.794031	3.930063	0.0	6.223389	0.665862	0.0	16.797262	0.121593	0.256247	0.0	0.0	3.21763	0.354297	0.0	0.0	0.0	0.0	17	0	0	0	1	0	0	4	18	0	0	1	0	0	0	0	0	3	5	0	0	1	4	2	0	0	0	12	12	63	8	134	0.0	0.151407	0.0	2.940251	0.0	0.0	1.7444240000000002	1.072249	2.150635	5.939226	0.0	0.460269	4.033736	1.7940309999999997	3.930063	0.0	6.223389	0.665862	0.0	16.797262	0.121593	0.256247	0.0	0.0	3.2176299999999998	0.354297	0.0	0.0	0.0	0.0
11550000	-44710.09288561033	-44487.87423917158	-222.21864643875105	-44487.87423917158	0.3220308159930424	0.0009522453127703344	0.7543299615823522	0.3302078741332783	5.169699036036024	-156.55589123846534	0.143888	0.143888	0.143888	0.143888	0.143888	0.143888	0.0	0.0	0.0	2.17745	0.0	0.0	0.0	2.73272	1.093382	2.421127	0.0	0.0	5.477628	1.17153	2.64052	0.0	0.0	0.310054	0.0	18.171758	0.0	0.0	0.294609	0.0	2.111255	0.0	0.0	0.0	0.94088	0.0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	13	0	3	1	3	2	0	0	0	10	7	79	9	133	0.0	0.0	0.0	2.17745	0.0	0.0	0.0	2.73272	1.093382	2.421127	0.0	0.0	5.477628	1.17153	2.64052	0.0	0.0	0.310054	0.0	18.171758	0.0	0.0	0.294609	0.0	2.111255	0.0	0.0	0.0	0.94088	0.0
11600000	-44725.92076944026	-44482.14256496237	-243.77820447788653	-44482.14256496237	0.4263063195881216	0.0010189240035577	0.6930185379980335	0.2183986281123534	6.9590723226181215	-167.56654723139457	0.15627	0.15627	0.15627	0.15627	0.15627	0.15627	0.106444	0.0	0.0	1.277392	0.0	0.0	0.0	6.547825	1.241132	3.801273	0.0	0.0	6.674475	1.915501	6.303369	0.0	0.072962	0.0	0.0	17.612129	0.533948	0.352913	0.0	0.0	1.655243	0.238148	0.0	0.0	0.0	0.0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	13	0	0	1	3	1	0	0	0	9	14	71	7	131	0.106444	0.0	0.0	1.277392	0.0	0.0	0.0	6.547825	1.241132	3.8012730000000006	0.0	0.0	6.674475	1.9155009999999997	6.303369	0.0	0.072962	0.0	0.0	17.612129	0.533948	0.352913	0.0	0.0	1.655243	0.238148	0.0	0.0	0.0	0.0
11650000	-44698.57271743113	-44499.17943324657	-199.3932841845584	-44499.17943324657	0.3064894042235909	0.0011197734651562	0.8157656196522384	0.3759861958101305	6.44035956315206	-137.42679471631726	0.140393	0.140393	0.140393	0.140393	0.140393	0.140393	0.136892	0.128496	0.0	1.936442	0.0	0.0	0.0	5.489092	2.61343	3.857035	0.0	0.0	8.809386	0.934339	1.180995	0.0	0.037233	0.0	0.0	9.332489	0.0	0.0	0.0	0.0	2.909762	0.0	0.0	0.0	0.0	0.0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	1	3	1	0	0	0	11	3	51	10	104	0.136892	0.128496	0.0	1.936442	0.0	0.0	0.0	5.489092	2.61343	3.8570349999999998	0.0	0.0	8.809386	0.9343390000000001	1.180995	0.0	0.037233	0.0	0.0	9.332489	0.0	0.0	0.0	0.0	2.909762	0.0	0.0	0.0	0.0	0.0
11700000	-44719.99954350413	-44475.81830194852	-244.18124155560207	-44475.81830194852	0.3512759179622647	0.0010546990856102	0.8157656196522384	1.4178591093738029	5.439046485918049	-172.3314255281805	0.151471	0.151471	0.151471	0.151471	0.151471	0.151471	1.510806	0.0	0.044053	2.973804	0.0	0.0	0.0	4.291285	1.391619	0.0	0.0	0.0	13.674709	0.967182	0.0	1.580695	0.0	0.0	0.0	7.45841	0.0	0.0	0.0	0.0	1.760436	0.0	0.0	0.0	0.0	2.052076	11	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	14	23	0	0	1	4	2	0	3	0	0	0	41	7	97	1.510806	0.0	0.044053	2.973804	0.0	0.0	0.0	4.291285	1.391619	0.0	0.0	0.0	13.674709	0.967182	0.0	1.580695	0.0	0.0	0.0	7.45841	0.0	0.0	0.0	0.0	1.7604359999999997	0.0	0.0	0.0	0.0	2.052076
11750000	-44715.483868789466	-44461.481512379374	-254.0023564100912	-44461.481512379374	0.4071313519050751	0.000931173180236226	0.8087111413634737	0.6939316316859824	5.24453323559203	-188.66103237077195	0.174782	0.174782	0.174782	0.174782	0.174782	0.174782	2.338323	0.0	0.045732	1.723887	0.0	0.0	0.0	6.704583	2.070351	2.693265	0.0	0.151455	5.552141	1.784892	2.353013	0.0	1.291377	0.200926	0.0	3.551662	0.0	0.0	0.0	0.0	3.579383	0.0	0.0	0.0	0.0	0.0	14	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	11	13	0	0	1	5	2	0	0	0	4	9	22	10	85	2.338323	0.0	0.045731999999999995	1.7238869999999997	0.0	0.0	0.0	6.704583	2.070351	2.693265	0.0	0.151455	5.552141	1.784892	2.353013	0.0	1.291377	0.200926	0.0	3.551662	0.0	0.0	0.0	0.0	3.5793829999999995	0.0	0.0	0.0	0.0	0.0
11800000	-44747.745117349776	-44486.60406414441	-261.1410532053598	-44486.60406414441	0.3718145853973852	0.0008712336174585977	0.8087111413634737	0.6924545688857456	6.668945883017014	-203.2245311728272	0.191522	0.191522	0.191522	0.191522	0.191522	0.191522	0.093418	0.0	0.0	0.095565	0.6087	0.0	0.0	2.532324	3.468846	2.607056	0.521292	0.0	2.363022	1.140211	6.362499	1.944664	0.0	0.0	0.0	9.192791	0.0	0.0	0.0	0.246206	1.34986	0.0	0.0	0.0	0.0	1.838076	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	1	0	1	4	4	0	5	0	5	11	47	5	99	0.093418	0.0	0.0	0.095565	0.6087	0.0	0.0	2.532324	3.468846	2.607056	0.521292	0.0	2.363022	1.140211	6.362499000000001	1.9446639999999997	0.0	0.0	0.0	9.192791	0.0	0.0	0.0	0.246206	1.34986	0.0	0.0	0.0	0.0	1.838076
11850000	-44732.90752095952	-44490.018136518855	-242.88938444066423	-44490.018136518855	0.3200518491256665	0.0009803072454557193	0.5343672090594045	0.1767235459520266	7.212581127959816	-181.55862585637811	0.153225	0.153225	0.153225	0.153225	0.153225	0.153225	0.0	0.0	0.0	1.126825	0.0	0.0	0.0	6.745947	1.706558	0.0	0.0	0.0	4.006145	0.667571	10.452059	0.0	0.0	0.0	0.0	13.500387	0.0	0.0	0.0	0.0	1.115871	0.0	0.61011	0.0	0.0	0.0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	12	8	0	0	1	4	2	0	0	0	0	15	59	8	111	0.0	0.0	0.0	1.126825	0.0	0.0	0.0	6.745947000000001	1.7065580000000002	0.0	0.0	0.0	4.006145	0.667571	10.452059	0.0	0.0	0.0	0.0	13.500387000000002	0.0	0.0	0.0	0.0	1.115871	0.0	0.61011	0.0	0.0	0.0
11900000	-44755.85484716652	-44488.56513650706	-267.28971065946024	-44488.56513650706	0.3978661997015776	0.0008071799668122497	0.8649302273830229	1.0379738087950865	6.3305943385325625	-192.1210325132589	0.18701	0.18701	0.18701	0.18701	0.18701	0.18701	0.0	0.44131	0.0	2.519536	0.0	0.0	0.027103	3.086694	0.893368	2.092269	0.0	0.0	2.9015	1.871689	8.501222	0.0	0.0	2.667903	0.0	6.799713	0.0	0.0	0.0	0.0	2.312788	0.0	0.0	0.518843	1.395064	0.520566	15	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	7	6	0	5	1	3	1	0	1	0	5	23	33	8	106	0.0	0.44131000000000004	0.0	2.519536	0.0	0.0	0.027102999999999995	3.0866939999999996	0.893368	2.092269	0.0	0.0	2.9015	1.8716890000000002	8.501222	0.0	0.0	2.667903	0.0	6.799713	0.0	0.0	0.0	0.0	2.312788	0.0	0.0	0.518843	1.395064	0.520566
11950000	-44716.40075983011	-44490.80021447055	-225.6005453595593	-44490.80021447055	0.3743404243384697	0.0010311208740857	0.8522206778700259	0.5127001246779178	5.88155569989947	-157.80599564068905	0.147197	0.147197	0.147197	0.147197	0.147197	0.147197	0.940487	0.0	1.390021	0.52537	0.0	0.0	0.519711	3.257854	3.722375	4.425174	0.0	0.0	4.03976	2.766167	7.832216	0.0	0.0	0.0	0.825482	8.283579	0.0	0.0	0.114936	0.0	1.811083	0.0	0.0	0.091203	0.0	0.0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	10	0	0	1	3	1	0	0	0	6	17	49	8	102	0.940487	0.0	1.390021	0.52537	0.0	0.0	0.519711	3.257854	3.722375	4.425174	0.0	0.0	4.03976	2.766167	7.832216	0.0	0.0	0.0	0.825482	8.283579	0.0	0.0	0.114936	0.0	1.811083	0.0	0.0	0.091203	0.0	0.0
12000000	-44696.07048143804	-44464.50905835059	-231.5614230874517	-44464.50905835059	0.3085012853937192	0.0009855841505192532	0.7373642932369917	0.7985352454888154	5.635056336332394	-161.07115078050404	0.158074	0.158074	0.158074	0.158074	0.158074	0.158074	1.563635	0.0	0.0	2.100998	0.0	0.0	0.010977	5.102677	1.145194	0.939207	0.0	0.0	10.414937	0.425315	3.634693	0.0	0.0	0.0	0.0	10.527072	2.08839	0.0	0.0	0.0	5.965491	0.0	0.0	0.0	0.0	1.200677	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	2	2	1	0	2	0	2	11	54	13	115	1.563635	0.0	0.0	2.100998	0.0	0.0	0.010977	5.102677	1.145194	0.939207	0.0	0.0	10.414937	0.425315	3.634693	0.0	0.0	0.0	0.0	10.527072	2.08839	0.0	0.0	0.0	5.965491	0.0	0.0	0.0	0.0	1.200677
12050000	-44693.287164808455	-44492.32166396981	-200.96550083864665	-44492.32166396981	0.321197809408618	0.0009944972279755213	0.8683877749490917	1.419523461096791	7.598524465057706	-138.21704797307444	0.152698	0.152698	0.152698	0.152698	0.152698	0.152698	0.0	0.0	0.0	1.138278	0.0	0.0	0.0	3.90562	1.611123	1.914573	0.0	0.0	10.421293	1.635	4.773329	0.0	0.059849	0.814669	0.0	9.739857	0.0	0.0	0.0	0.0	4.184367	0.0	0.0	0.0	0.0	0.0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	16	0	0	1	3	2	0	0	0	7	12	40	14	106	0.0	0.0	0.0	1.138278	0.0	0.0	0.0	3.90562	1.611123	1.914573	0.0	0.0	10.421293	1.635	4.773329	0.0	0.059849	0.814669	0.0	9.739857	0.0	0.0	0.0	0.0	4.184367	0.0	0.0	0.0	0.0	0.0
12100000	-44720.30036863988	-44454.50790905134	-265.7924595885383	-44454.50790905134	0.3607550067461024	0.0009557919379177154	0.8578619801922072	1.203364947562926	4.649608096927616	-197.77840085729693	0.186477	0.186477	0.186477	0.186477	0.186477	0.186477	0.0	0.264186	1.668748	0.0	0.0	0.0	0.0	4.766324	4.311397	1.741564	0.0	0.0	11.402054	0.307143	4.370804	0.0	0.607278	0.0	1.460277	7.750087	0.0	0.0	0.0	0.0	1.309351	0.0	1.262307	0.0	0.214709	0.0	14	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	11	19	0	3	0	4	0	5	0	0	4	2	36	9	96	0.0	0.264186	1.668748	0.0	0.0	0.0	0.0	4.766324	4.311397	1.7415639999999997	0.0	0.0	11.402054	0.307143	4.370804	0.0	0.607278	0.0	1.4602769999999998	7.750087	0.0	0.0	0.0	0.0	1.309351	0.0	1.262307	0.0	0.214709	0.0
12150000	-44630.95886460523	-44464.42019459023	-166.53867001499896	-44464.42019459023	0.3069947395722235	0.0010581978623116	0.6833896849764396	0.6720522109968021	6.268470101510143	-110.73195878766572	0.133394	0.133394	0.133394	0.133394	0.133394	0.133394	0.0	0.0	0.0	1.192637	0.0	0.12865	0.0	2.286246	4.737788	1.587204	0.0	0.0	9.020092	0.690582	2.099808	0.0	0.0	0.986691	0.0	5.803976	0.0	0.055646	0.0	0.0	2.02472	0.0	3.375071	0.0	0.0	0.0	13	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	4	17	0	0	1	6	1	0	0	0	7	4	30	7	87	0.0	0.0	0.0	1.192637	0.0	0.12865	0.0	2.286246	4.737788	1.587204	0.0	0.0	9.020092	0.690582	2.099808	0.0	0.0	0.986691	0.0	5.803976	0.0	0.055646	0.0	0.0	2.02472	0.0	3.375071	0.0	0.0	0.0
12200000	-44654.83716365049	-44473.2937658875	-181.54339776298744	-44473.2937658875	0.2881152137691925	0.0010015884664721	0.7030053359959189	0.6071329633899966	5.865754452905974	-112.73496203550528	0.132547	0.132547	0.132547	0.132547	0.132547	0.132547	0.0	0.0	0.0	1.643099	0.759975	0.0	0.587744	2.802327	2.366122	7.036273	0.0	0.0	4.843179	0.690623	7.409648	0.0	3.253517	0.0	0.162371	8.906224	0.0	0.0	0.0	0.0	3.35671	0.0	0.023155	0.0	0.0	0.293022	15	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	6	15	0	0	1	4	1	1	2	0	8	4	34	7	92	0.0	0.0	0.0	1.643099	0.759975	0.0	0.587744	2.802327	2.366122	7.036273	0.0	0.0	4.843179	0.690623	7.409648	0.0	3.253517	0.0	0.162371	8.906224	0.0	0.0	0.0	0.0	3.35671	0.0	0.023155	0.0	0.0	0.293022
12250000	-44640.09992512653	-44483.51733537005	-156.5825897564709	-44483.51733537005	0.301539976958716	0.0012293598678647	0.3914809161183134	0.0097699460756241	4.549937627410602	-95.87795732574976	0.118779	0.118779	0.118779	0.118779	0.118779	0.118779	0.235151	0.0	0.0	0.719945	0.0	0.982924	0.0	1.784043	2.484451	3.136244	0.0	0.134195	5.115477	0.0	6.739475	0.0	0.0	0.0	0.0	10.311847	0.094696	0.0	0.0	3.817325	0.0	0.0	0.0	0.0	0.0	2.355716	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	8	0	1	8	0	0	6	0	3	9	40	0	94	0.235151	0.0	0.0	0.719945	0.0	0.982924	0.0	1.784043	2.484451	3.136244	0.0	0.134195	5.115477	0.0	6.739475	0.0	0.0	0.0	0.0	10.311847	0.094696	0.0	0.0	3.817325	0.0	0.0	0.0	0.0	0.0	2.355716
12300000	-44608.88531022181	-44463.48318102667	-145.4021291951427	-44463.48318102667	0.3335613316824861	0.0012827853750336	0.6645014977245444	0.5866243771347947	6.9133827643887	-78.3740757716748	0.112968	0.112968	0.112968	0.112968	0.112968	0.112968	0.693851	0.747226	0.0	1.736693	0.0	0.0	0.0	3.043617	2.840872	2.796167	0.202891	2.296682	14.647117	1.126859	3.197497	0.256195	0.0	0.0	0.0	4.311908	0.0	0.0	0.0	2.221873	0.0	0.0	0.0	0.0	0.0	3.254676	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	16	6	0	1	6	4	0	9	0	5	3	14	0	73	0.693851	0.747226	0.0	1.736693	0.0	0.0	0.0	3.043617	2.840872	2.796167	0.202891	2.296682	14.647117	1.126859	3.197497	0.256195	0.0	0.0	0.0	4.311908	0.0	0.0	0.0	2.221873	0.0	0.0	0.0	0.0	0.0	3.254676
12350000	-44681.009514064615	-44463.52579250633	-217.48372155828832	-44463.52579250633	0.3481415169162032	0.0008597029321509995	0.8167342010567639	0.5569407114777726	7.803895041973474	-163.0268968132888	0.211139	0.211139	0.211139	0.211139	0.211139	0.211139	0.0	0.0	0.0	2.6656	0.0	0.0	0.045069	4.411842	2.237653	0.0	0.0	0.752986	8.464338	1.057436	0.0	0.0	0.0	0.0	0.0	1.195206	0.0	0.0	0.0	2.730445	0.0	0.0	0.0	0.0	3.499206	2.974459	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	18	5	3	1	6	1	0	3	0	0	0	3	0	53	0.0	0.0	0.0	2.6656	0.0	0.0	0.045069	4.411842	2.237653	0.0	0.0	0.752986	8.464338	1.057436	0.0	0.0	0.0	0.0	0.0	1.195206	0.0	0.0	0.0	2.730445	0.0	0.0	0.0	0.0	3.499206	2.974459
12400000	-44637.57190175426	-44464.13355171869	-173.4383500355691	-44464.13355171869	0.3170332418270331	0.0009311839548101736	0.6960277436448591	0.0504782170779683	6.412187682596844	-120.47360238958989	0.134991	0.134991	0.134991	0.134991	0.134991	0.134991	0.0	0.0	0.521627	2.001511	0.0	0.0	0.0	2.024111	5.860729	1.906575	0.0	0.0	5.820531	0.500185	3.797667	0.0	0.0	0.0	0.0	3.744843	0.0	0.0	0.0	1.195818	0.0	0.0	0.0	0.0	1.740355	2.187909	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	5	3	1	6	3	0	4	0	6	7	26	0	78	0.0	0.0	0.521627	2.001511	0.0	0.0	0.0	2.024111	5.860729	1.9065750000000001	0.0	0.0	5.820531	0.500185	3.7976670000000006	0.0	0.0	0.0	0.0	3.744843	0.0	0.0	0.0	1.195818	0.0	0.0	0.0	0.0	1.740355	2.187909
12450000	-44634.22675649897	-44478.6271785993	-155.5995778996631	-44478.6271785993	0.3045654761161897	0.001131397047388	0.7115664076894762	0.1887340192389069	7.233300933644911	-78.2683756103176	0.113729	0.113729	0.113729	0.113729	0.113729	0.113729	0.0	7.141273	0.0	2.163947	0.0	0.0	0.256718	2.287128	3.198873	2.398075	0.0	0.0	9.151806	1.372398	4.086457	0.0	0.539418	0.0	0.499924	6.734215	0.0	0.0	0.0	1.184979	0.0	0.0	0.0	0.0	0.027206	2.868732	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	15	4	0	1	4	2	3	5	0	6	4	31	0	82	0.0	7.141273	0.0	2.163947	0.0	0.0	0.256718	2.2871280000000005	3.198873	2.398075	0.0	0.0	9.151806	1.372398	4.086457	0.0	0.539418	0.0	0.499924	6.734215	0.0	0.0	0.0	1.184979	0.0	0.0	0.0	0.0	0.027205999999999998	2.868732
12500000	-44669.21965017568	-44460.356718030846	-208.86293214483103	-44460.356718030846	0.3247235456471923	0.0009650052236353928	0.5491342114393148	0.1513502124338869	5.0894552916799976	-151.01832277917913	0.124453	0.124453	0.124453	0.124453	0.124453	0.124453	0.0	0.0	0.0	2.837082	0.0	0.0	0.466342	1.784223	4.565736	1.294751	0.326337	0.0	5.258332	2.286104	0.0	0.0	0.0	0.0	3.230264	5.658636	1.929089	0.0	0.0	1.000669	0.0	0.0	0.0	0.0	0.0	7.90879	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	16	4	0	4	13	4	10	11	0	2	0	14	0	85	0.0	0.0	0.0	2.837082	0.0	0.0	0.466342	1.784223	4.565736	1.294751	0.326337	0.0	5.258332	2.286104	0.0	0.0	0.0	0.0	3.230264	5.658636	1.929089	0.0	0.0	1.000669	0.0	0.0	0.0	0.0	0.0	7.90879
12550000	-44694.34915697518	-44476.882652448825	-217.4665045263536	-44476.882652448825	0.3338655415511267	0.0010963510789123	0.773089806538378	0.6506087701950849	4.781903812583748	-160.70245655054003	0.153432	0.153432	0.153432	0.153432	0.153432	0.153432	0.0	0.0	0.0	0.664626	0.0	0.0	0.0	3.512668	1.181783	2.899617	0.489629	0.0	7.906143	0.965456	3.621517	0.0	2.837955	0.290656	0.536685	1.315194	0.0	0.74021	0.338592	1.633836	5.031896	0.0	1.127474	0.0	0.0	0.0	17	0	0	0	0	0	0	0	7	0	1	0	0	2	1	0	0	7	18	2	0	1	3	1	1	0	0	9	6	9	10	78	0.0	0.0	0.0	0.664626	0.0	0.0	0.0	3.512668	1.181783	2.899617	0.48962900000000004	0.0	7.906143	0.9654560000000001	3.621517	0.0	2.837955	0.290656	0.536685	1.315194	0.0	0.74021	0.338592	1.633836	5.031896	0.0	1.127474	0.0	0.0	0.0
12600000	-44699.34218229028	-44499.43306100142	-199.9091212888589	-44499.43306100142	0.3157969285642859	0.000902095060899265	0.6998154959102518	0.5527906521252349	6.142709136659834	-151.37703345499682	0.161335	0.161335	0.161335	0.161335	0.161335	0.161335	0.0	0.0	0.0	1.078101	0.0	0.0	0.0	4.831893	1.793444	0.963378	0.0	0.41851	7.666169	0.304039	4.103178	0.0	0.0	0.0	0.0	2.718108	0.0	0.0	0.0	0.363323	1.637108	0.0	0.0	0.668939	0.0	1.345478	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	1	0	1	5	0	0	5	0	2	6	15	4	67	0.0	0.0	0.0	1.078101	0.0	0.0	0.0	4.831893	1.793444	0.963378	0.0	0.41851	7.666168999999999	0.304039	4.103178	0.0	0.0	0.0	0.0	2.718108	0.0	0.0	0.0	0.363323	1.637108	0.0	0.0	0.668939	0.0	1.345478
12650000	-44742.26507491281	-44494.83739816971	-247.42767674310107	-44494.83739816971	0.3193351673506902	0.001028661977189	0.8070841158614762	1.599640785665518	7.156762173035486	-193.8600337077389	0.153545	0.153545	0.153545	0.153545	0.153545	0.153545	0.941052	0.0	0.0	0.0	0.0	0.0	0.0	2.743247	1.81081	2.791953	0.0	0.0	6.645728	0.0	2.628822	0.016291	1.725354	0.0	0.0	1.486374	0.0	0.0	0.0	0.226778	6.103435	0.0	0.0	0.135291	0.0	0.755881	13	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	8	16	1	0	0	6	0	0	3	0	5	6	16	16	87	0.941052	0.0	0.0	0.0	0.0	0.0	0.0	2.743247	1.81081	2.791953	0.0	0.0	6.645728000000001	0.0	2.628822	0.016291	1.725354	0.0	0.0	1.486374	0.0	0.0	0.0	0.226778	6.103435	0.0	0.0	0.135291	0.0	0.755881
12700000	-44684.49732781653	-44495.37207386205	-189.12525395448037	-44495.37207386205	0.3706948189557028	0.0010960231839332	0.7767263009894727	0.4468223532527635	6.203809113072987	-126.86170644916966	0.134041	0.134041	0.134041	0.134041	0.134041	0.134041	0.0	0.164905	0.0	0.760579	0.0	0.0	0.0	1.582567	2.417032	3.775637	0.0	0.733047	5.768225	1.944325	5.474786	0.634732	3.643617	0.0	0.0	3.990251	0.0	0.0	0.0	0.0	3.741588	0.0	0.0	0.0	0.0	0.0	13	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	6	13	0	0	1	8	1	0	0	0	7	10	18	15	93	0.0	0.164905	0.0	0.760579	0.0	0.0	0.0	1.582567	2.417032	3.7756369999999997	0.0	0.733047	5.768225	1.9443250000000003	5.474786	0.634732	3.643617	0.0	0.0	3.9902509999999998	0.0	0.0	0.0	0.0	3.7415879999999997	0.0	0.0	0.0	0.0	0.0
